ID,ClassID,SubclassID,Material,InventoryType,SheatheType,Sound_override_subclassID,IconFileDataID,ItemGroupSoundsID
2191,12,0,0,0,0,-1,134058,16
2194,2,4,2,13,3,-1,133043,8
2196,2,4,2,13,7,-1,133974,8
2197,2,4,2,13,7,-1,133964,8
2198,2,14,1,13,0,-1,134714,17
2199,2,14,1,13,0,-1,134719,17
2200,2,14,1,13,0,-1,134717,17
2203,2,1,1,17,1,-1,132417,9
2204,2,8,1,17,1,-1,135321,9
2205,2,8,1,17,1,-1,135351,9
2207,2,15,1,13,3,-1,135640,8
2209,2,15,1,13,3,-1,135342,8
2222,4,6,1,14,4,-1,134957,9
2230,4,4,6,10,0,-1,132939,8
2231,4,1,7,20,0,-1,132666,7
2233,4,2,8,7,0,-1,134592,7
2237,4,2,8,7,0,-1,350651,7
2238,4,1,7,7,0,-1,366995,7
2240,4,1,7,16,0,-1,133753,7
2243,2,4,2,13,3,-1,133489,8
2244,2,7,1,13,3,-1,135316,8
2245,4,3,5,1,0,-1,133073,10
2246,4,0,1,11,0,-1,133347,14
2250,12,0,0,0,0,-1,133950,16
2251,7,8,4,0,0,-1,134321,16
2252,12,0,0,0,0,-1,134070,8
2257,2,10,2,17,2,-1,135148,13
2259,2,4,2,21,3,-1,133053,8
2260,2,0,1,21,3,-1,132408,8
2266,2,15,1,13,3,-1,135644,8
2267,2,4,2,13,3,-1,133487,8
2271,2,10,2,17,2,-1,135168,13
2273,4,3,5,5,0,-1,132626,10
2274,4,3,5,10,0,-1,132937,8
2275,4,3,5,1,0,-1,133076,10
2278,4,2,8,3,0,-1,135049,7
2283,4,1,7,6,0,-1,132494,7
2287,0,5,0,0,0,-1,133974,15
2288,0,5,7,0,0,-1,132794,17
2289,0,8,7,0,1,-1,134938,20
2290,0,8,7,0,1,-1,134937,20
2291,2,1,1,17,1,-1,132406,9
2292,4,1,7,20,0,-1,132677,7
2296,15,0,4,0,0,-1,134028,15
2302,4,2,8,8,0,-1,132538,7
2304,8,14,8,0,0,-1,133611,18
2305,4,1,7,16,0,-1,133150,7
2313,8,14,8,0,0,-1,133609,18
2317,4,2,8,5,0,-1,132718,7
2318,7,6,8,0,0,-1,134252,7
2319,7,6,8,0,0,-1,134254,7
2320,7,5,8,0,0,-1,132891,16
2321,7,5,8,0,0,-1,132912,16
2322,7,11,8,0,0,-1,134366,7
2324,7,11,3,0,0,-1,132799,17
2325,7,11,3,0,0,-1,134843,17
2364,4,1,7,5,0,-1,135011,7
2371,4,2,8,6,0,-1,132492,7
2378,12,0,0,0,0,-1,133718,16
2382,12,0,0,0,0,-1,134338,15
2390,4,3,5,9,0,-1,132604,10
2404,9,1,0,0,0,-1,134939,20
2406,9,1,0,0,0,-1,134942,20
2411,15,5,4,0,0,-1,132261,16
2412,15,0,0,0,0,-1,134325,16
2413,15,0,0,0,0,-1,132261,16
2417,4,3,5,5,0,-1,132747,10
2423,4,3,5,5,0,-1,132748,10
2429,4,1,7,5,0,-1,135018,7
2431,4,1,7,7,0,-1,134590,7
2435,4,1,7,5,0,-1,135021,7
2437,4,1,7,7,0,-1,134588,7
2441,4,6,1,14,4,-1,134956,9
2447,7,9,7,0,0,-1,133939,23
2449,7,9,2,0,0,-1,134187,23
2450,7,9,2,0,0,-1,134412,23
2452,7,9,2,0,0,-1,134184,23
2453,7,9,7,0,0,-1,134181,23
2454,0,2,3,0,0,-1,134836,17
2455,0,1,3,0,0,-1,134850,17
2456,0,1,3,0,0,-1,134713,17
2457,0,2,3,0,0,-1,134871,17
2458,0,2,3,0,0,-1,134822,17
2459,0,1,3,0,0,-1,134875,17
2460,15,4,3,0,0,-1,134743,17
2461,0,1,3,0,0,-1,134754,17
2462,0,1,3,0,0,-1,134712,17
2469,4,2,8,10,0,-1,132959,7
2470,4,2,8,5,0,-1,132646,7
2471,4,2,8,6,0,-1,132505,7
2476,12,0,0,0,0,-1,133969,15
2477,12,0,4,0,0,-1,133729,13
2478,4,0,1,12,0,-1,134712,17
2483,2,1,1,17,1,-1,135420,9
2487,2,10,2,17,2,-1,135151,13
2489,2,8,1,17,1,-1,135312,9
2491,2,1,1,17,1,-1,132401,9
2492,2,4,2,13,3,-1,135434,8
2504,2,2,2,15,4,-1,135493,12
2505,2,2,2,15,4,-1,135490,12
2506,2,2,2,15,4,-1,135499,12
2507,2,2,2,15,4,-1,135489,12
2508,2,3,1,26,1,-1,135610,8
2509,2,3,1,26,1,-1,135611,8
2510,2,3,1,26,1,-1,135616,8
2511,2,3,1,26,1,-1,135613,8
2512,15,0,2,24,0,-1,132382,12
2514,6,2,2,24,0,-1,132382,12
2516,15,0,2,24,0,-1,132384,22
2520,2,7,1,21,3,-1,135275,8
2521,2,8,1,17,1,-1,135327,9
2523,2,1,1,17,1,-1,135576,9
2524,2,4,2,21,3,-1,133486,8
2525,2,5,2,17,1,-1,133040,9
2528,2,7,1,21,3,-1,135344,8
2532,2,4,2,21,3,-1,133487,8
2533,2,5,2,17,1,-1,133054,9
2534,2,15,1,13,3,-1,135341,8
2536,12,0,0,0,0,-1,133725,16
2545,4,4,6,7,0,-1,134583,8
2546,4,3,5,6,0,-1,132498,10
2547,4,3,5,10,0,-1,443360,10
2548,12,0,0,0,0,-1,132620,17
2551,2,18,1,26,5,-1,135531,12
2552,2,3,1,26,0,-1,135612,8
2553,9,6,0,0,0,-1,134942,20
2554,9,6,0,0,0,-1,134941,20
2556,9,6,0,0,0,-1,134939,20
2562,4,0,2,23,8,-1,133941,23
2563,12,0,0,0,0,-1,133849,23
2564,4,2,8,10,0,-1,132941,7
2565,4,0,1,23,7,-1,135124,8
2566,4,1,7,20,0,-1,132643,7
2568,4,1,7,5,0,-1,135009,7
2571,4,1,7,8,0,-1,349114,7
2572,4,1,7,20,0,-1,132659,7
2574,4,1,7,5,0,-1,135005,7
2576,4,0,7,4,0,-1,135030,7
2577,4,0,7,4,0,-1,135023,7
2578,4,1,7,5,0,-1,132715,7
2579,4,0,7,4,0,-1,135024,7
2581,0,7,7,0,0,-1,133688,7
2582,4,1,7,5,0,-1,132680,7
2587,4,0,7,4,0,-1,135025,7
2588,4,2,8,1,0,-1,133694,7
2589,7,5,8,0,0,-1,132889,7
2590,15,0,8,0,0,-1,136113,16
2591,15,0,8,0,0,-1,133693,7
2592,7,5,8,0,0,-1,132911,7
2593,0,5,3,0,0,-1,134743,17
2594,0,5,3,0,0,-1,132792,17
2595,0,5,0,0,0,-1,132621,17
2596,0,5,0,0,0,-1,132816,17
2598,9,2,0,0,0,-1,134942,20
2604,7,11,3,0,0,-1,134732,17
2605,7,11,3,0,0,-1,134743,17
2606,12,0,0,0,0,-1,134799,17
2607,12,0,0,0,0,-1,134095,24
2608,15,0,4,0,0,-1,134437,15
2609,12,0,0,0,0,-1,134437,17
2611,12,0,0,0,0,-1,135242,22
2614,4,1,7,20,0,-1,132679,7
2617,4,1,7,20,0,-1,132681,7
2618,4,1,7,20,0,-1,132673,7
2620,4,1,7,1,0,-1,133756,7
2621,4,1,7,1,0,-1,133132,7
2622,4,1,7,1,0,-1,133072,7
2623,4,1,7,1,0,-1,132767,7
2625,12,0,0,0,0,-1,135896,16
2628,12,0,0,0,0,-1,133458,20
2629,13,0,0,0,0,-1,134238,14
2633,12,0,7,0,0,-1,134743,17
2634,12,0,7,0,0,-1,134184,23
2636,12,0,0,0,0,-1,134230,16
2640,12,0,1,0,0,-1,133622,18
2657,1,0,8,18,0,-1,133623,18
2658,12,0,0,0,0,-1,135235,24
2659,12,0,0,0,0,-1,135237,24
2660,12,0,0,0,0,-1,135236,24
2661,12,0,0,0,0,-1,135238,24
2662,1,0,8,18,0,-1,134406,18
2665,7,8,0,0,0,-1,133849,23
2666,12,0,0,0,0,-1,132621,17
2667,12,0,0,0,0,-1,133970,15
2669,12,0,0,0,0,-1,133723,16
2671,12,0,8,0,0,-1,134367,7
2673,7,8,4,0,0,-1,134025,15
2674,7,8,4,0,0,-1,134007,15
2675,7,8,4,0,0,-1,133708,15
2678,7,11,0,0,0,-1,134059,23
2680,0,5,0,0,0,-1,134021,15
2682,0,5,0,0,0,-1,133708,15
2686,0,5,3,0,0,-1,132800,17
2687,0,5,0,0,0,-1,134004,15
2688,0,8,3,0,0,-1,133944,16
2692,15,0,0,0,0,-1,134059,23
2702,12,0,0,0,0,-1,133218,22
2703,2,14,1,13,0,-1,132795,17
2704,2,14,1,13,7,-1,132791,17
2705,2,14,1,13,0,-1,132800,17
2706,2,14,1,13,0,-1,133941,16
2707,2,14,1,13,0,-1,133938,16
2708,2,14,1,13,0,-1,133941,23
2713,12,0,0,0,0,-1,132183,15
2714,2,14,1,13,7,-1,134249,16
2716,2,14,1,13,7,-1,0,16
2718,2,14,1,13,7,-1,0,17
2721,4,1,7,1,0,-1,133118,7
2723,0,5,3,0,0,-1,132797,17
2725,12,0,0,0,0,-1,134332,20
2755,12,0,0,0,0,-1,133740,19
2756,12,0,0,0,0,-1,133677,20
2760,12,0,0,0,0,-1,133633,18
2770,7,7,2,0,0,-1,134566,22
2771,7,7,1,0,0,-1,134579,22
2772,7,7,1,0,0,-1,134572,22
2774,2,3,1,26,1,-1,135612,8
2775,7,7,1,0,0,-1,135242,22
2776,7,7,2,0,0,-1,134571,22
2779,12,0,0,0,0,-1,134182,23
2782,2,2,2,15,4,-1,135491,12
2788,12,0,0,0,0,-1,132792,17
2789,13,1,4,0,0,-1,134065,14
2798,12,0,1,0,0,-1,134572,22
2800,4,1,7,20,0,-1,132689,7
2802,4,0,2,12,0,-1,133434,14
2803,4,0,2,12,0,-1,133435,14
2804,4,0,4,12,0,-1,133438,14
2806,12,0,1,0,0,-1,133628,18
2807,2,0,1,13,3,-1,132418,8
2808,2,14,1,13,7,-1,135142,8
2810,2,4,2,13,3,-1,136040,8
2811,2,10,2,17,2,-1,135138,13
2812,2,15,1,13,3,-1,135639,8
2813,2,4,2,13,3,-1,133491,8
2816,2,4,2,13,3,-1,133482,8
2817,4,2,8,5,0,-1,443352,7
2820,4,0,4,12,0,-1,134376,14
2822,2,8,1,17,1,-1,135355,9
2823,2,1,1,17,1,-1,132397,9
2824,2,2,2,15,4,-1,135500,12
2825,2,2,2,15,4,-1,135497,12
2826,4,0,2,12,0,-1,133282,14
2829,12,0,0,0,0,-1,133729,16
2830,12,0,0,0,0,-1,237274,16
2831,12,0,0,0,0,-1,133730,16
2833,12,0,0,0,0,-1,133733,19
2834,12,0,0,0,0,-1,134717,17
2835,7,7,0,0,0,-1,135232,22
2836,7,7,0,0,0,-1,135235,22
2838,7,7,0,0,0,-1,135238,22
2840,7,7,2,0,0,-1,133216,8
2841,7,7,2,0,0,-1,133227,8
2842,7,7,2,0,0,-1,133215,8
2843,12,0,0,0,0,-1,133727,16
2846,12,0,0,0,0,-1,133981,16
2847,2,7,1,21,3,-1,135327,8
2848,2,4,2,13,3,-1,133483,8
2851,4,4,6,6,0,-1,132491,8
2853,4,4,6,9,0,-1,132602,8
2854,4,3,5,9,0,-1,132602,8
2855,12,0,0,0,0,-1,134294,15
2856,12,0,1,0,0,-1,135128,8
2858,12,0,0,0,0,-1,134719,17
2862,0,8,0,0,0,-1,135248,22
2863,0,8,0,0,0,-1,135249,22
2864,4,3,5,5,0,-1,132738,8
2866,4,3,5,5,0,-1,132630,8
2867,4,3,5,9,0,-1,132604,8
2868,4,3,5,9,0,-1,132606,8
2869,4,3,5,5,0,-1,132631,8
2870,4,3,5,5,0,-1,132750,8
2871,0,8,0,0,0,-1,135250,22
2875,12,0,0,0,0,-1,133346,14
2876,12,0,8,0,0,-1,134355,7
2877,2,8,1,17,1,-1,135324,9
2879,4,0,1,23,7,-1,135466,24
2880,7,11,7,0,0,-1,133588,23
2881,9,4,0,0,0,-1,134942,20
2884,2,4,2,13,7,-1,133714,8
2887,15,0,8,0,0,-1,134369,7
2889,9,5,0,0,0,-1,134939,20
2890,15,0,8,0,0,-1,134363,7
2892,0,8,3,0,0,-1,132290,17
2894,0,5,0,0,0,-1,132800,17
2895,15,1,3,0,0,-1,134799,17
2899,4,2,8,6,0,-1,132490,7
2901,2,14,1,21,0,-1,134708,8
2909,12,0,0,0,0,-1,133694,7
2911,4,1,7,6,0,-1,132493,7
2913,4,1,7,3,0,-1,135036,7
2915,2,5,2,17,1,-1,133039,9
2919,4,0,2,12,0,-1,133438,14
2921,4,0,2,12,0,-1,134414,14
2922,4,0,2,12,0,-1,134333,24
2925,12,0,0,0,0,-1,134304,7
2928,15,0,7,0,0,-1,133849,23
2929,7,11,7,0,0,-1,133848,23
2930,15,0,7,0,0,-1,134743,17
2931,15,0,7,0,0,-1,134183,23
2932,7,11,7,0,0,-1,134186,23
2933,4,0,3,11,0,-1,133347,14
2934,7,6,8,0,0,-1,134360,7
2939,12,0,0,0,0,-1,136124,17
2940,15,0,4,0,0,-1,134297,15
2941,2,15,1,13,3,-1,135654,8
2942,2,13,1,13,8,-1,132938,8
2943,4,0,3,23,7,-1,134335,21
2944,4,0,3,23,7,-1,134336,21
2945,12,0,1,0,0,-1,135426,8
2946,15,0,1,0,0,-1,135641,8
2947,15,0,1,0,0,-1,135426,8
2948,4,0,4,12,0,-1,133439,14
2951,4,0,2,11,0,-1,133354,14
2953,4,1,7,16,0,-1,133757,7
2957,4,1,7,5,0,-1,132647,7
2961,4,2,8,5,0,-1,135013,7
2967,4,3,5,8,0,-1,132589,10
2968,4,3,5,10,0,-1,132962,10
2978,4,3,5,7,0,-1,134589,8
2979,4,3,5,8,0,-1,132543,10
2980,4,3,5,10,0,-1,132939,8
2981,4,1,7,20,0,-1,132649,7
2989,4,3,5,5,0,-1,132628,8
2990,4,3,5,7,0,-1,134582,8
2991,4,3,5,8,0,-1,132588,8
2992,4,3,5,10,0,-1,132944,8
2996,7,5,7,0,0,-1,132890,7
2997,7,5,8,0,0,-1,132913,7
2998,12,0,0,0,0,-1,134377,24
2999,12,0,0,0,0,-1,134068,8
3001,4,0,2,12,0,-1,134189,23
3002,4,0,2,12,0,-1,134229,12
3003,4,0,2,12,0,-1,133884,15
3004,4,0,2,12,0,-1,134514,16
3006,4,0,2,12,0,-1,134095,24
3010,15,0,4,0,0,-1,133849,23
3011,4,2,8,1,0,-1,133126,7
3012,0,8,4,0,0,-1,134938,20
3013,0,8,4,0,0,-1,134943,20
3014,12,0,0,0,0,-1,132392,8
3015,4,0,2,12,0,-1,135242,24
3018,4,1,7,16,0,-1,134367,7
3020,4,2,8,1,0,-1,133117,7
3028,2,2,2,15,4,-1,135495,12
3041,2,3,1,26,1,-1,135614,8
3044,2,4,2,22,3,-1,133476,8
3045,4,3,5,8,0,-1,132588,10
3047,4,3,5,10,0,-1,132945,8
3051,4,3,5,10,0,-1,132939,10
3056,4,2,8,7,0,-1,134587,7
3065,4,1,7,8,0,-1,132541,7
3075,4,1,7,1,0,-1,133146,7
3078,2,2,2,15,4,-1,135492,12
3081,12,0,0,0,0,-1,134076,24
3083,12,0,0,0,0,-1,134064,24
3084,12,0,0,0,0,-1,134063,24
3087,0,1,4,0,0,-1,132792,17
3107,15,0,1,0,0,-1,135425,8
3108,15,0,1,0,0,-1,135427,8
3109,12,0,1,0,0,-1,135641,8
3110,12,0,0,0,0,-1,133854,15
3111,15,0,1,0,0,-1,132410,8
3128,12,0,1,0,0,-1,132392,8
3131,15,0,1,0,0,-1,135421,8
3135,15,0,1,0,0,-1,135419,8
3136,12,0,1,0,0,-1,132393,8
3137,15,0,1,0,0,-1,135423,8
3145,2,15,1,13,3,-1,133980,8
3148,4,0,7,4,0,-1,135012,7
3152,4,2,8,10,0,-1,366397,7
3155,12,0,0,0,0,-1,134938,20
3156,12,0,0,0,0,-1,132604,10
3157,12,0,0,0,0,-1,132606,8
3162,12,0,0,0,0,-1,133719,12
3164,7,11,0,0,0,-1,134339,15
3165,12,0,0,0,0,-1,134720,17
3168,15,0,4,0,0,-1,134304,16
3171,15,0,4,0,0,-1,133722,16
3172,7,8,4,0,0,-1,134342,15
3173,7,8,4,0,0,-1,134027,15
3174,7,8,4,0,0,-1,134437,17
3175,15,0,4,0,0,-1,134370,7
3176,15,0,4,0,0,-1,134294,16
3177,15,0,4,0,0,-1,133723,16
3179,15,0,4,0,0,-1,134306,7
3180,15,0,4,0,0,-1,134303,16
3182,7,5,0,0,0,-1,136113,16
3183,12,0,0,0,0,-1,134297,15
3188,2,8,1,17,1,-1,135348,9
3197,2,8,1,17,1,-1,135357,9
3202,4,2,8,9,0,-1,132605,7
3203,2,5,2,17,1,-1,133488,9
3208,2,5,2,17,1,-1,133479,9
3211,4,3,5,9,0,-1,132600,8
3216,4,1,7,20,0,-1,132682,7
3217,4,1,7,6,0,-1,132512,7
3218,12,0,0,0,0,-1,132602,10
3220,0,5,0,0,0,-1,134005,15
3224,4,1,7,9,0,-1,132607,7
3227,2,10,2,17,2,-1,135149,13
3228,4,4,6,9,0,-1,132601,8
3229,4,1,7,6,0,-1,132496,7
3231,4,3,5,3,0,-1,135038,8
3239,0,8,0,0,0,-1,135255,22
3240,0,8,0,0,0,-1,135256,22
3241,0,8,0,0,0,-1,135257,22
3242,4,4,6,5,0,-1,132736,11
3243,4,4,6,7,0,-1,134584,11
3244,4,4,6,8,0,-1,132535,11
3245,4,4,6,10,0,-1,132938,11
3246,4,4,6,3,0,-1,135033,11
3247,4,3,5,6,0,-1,132490,10
3249,15,0,0,0,0,-1,133215,22
3251,12,0,0,0,1,-1,134732,17
3255,12,0,0,0,0,-1,133735,19
3256,12,0,0,0,0,-1,134186,23
3258,12,0,0,0,0,-1,134339,15
3259,15,0,8,0,0,-1,134370,7
3264,12,0,0,0,0,-1,134360,15
3267,2,7,1,13,3,-1,135280,8
3269,2,4,2,13,3,-1,133053,12
3270,4,1,7,5,0,-1,349115,7
3273,4,4,6,5,0,-1,367073,8
3275,4,1,7,10,0,-1,445517,7
3276,4,6,2,14,4,-1,134955,13
3279,4,3,5,8,0,-1,132539,10
3281,4,3,5,10,0,-1,132963,10
3283,4,4,5,5,0,-1,132719,8
3286,4,2,8,10,0,-1,132953,7
3288,4,2,8,5,0,-1,132657,7
3291,4,1,7,7,0,-1,134706,7
3300,15,0,4,0,0,-1,132936,15
3302,4,3,5,8,0,-1,132537,10
3304,4,3,5,10,0,-1,132959,10
3305,4,4,5,7,0,-1,134583,10
3306,4,3,5,5,0,-1,132647,8
3311,4,2,8,8,0,-1,132607,7
3316,12,0,0,0,0,-1,134173,15
3318,12,0,0,0,0,-1,133640,15
3320,4,1,7,6,0,-1,133693,7
3325,2,1,1,17,1,-1,132415,9
3327,2,10,2,17,2,-1,135158,13
3328,4,1,7,20,0,-1,132675,7
3331,4,1,7,16,0,-1,133770,7
3336,2,15,1,13,3,-1,135646,8
3337,12,0,0,0,0,-1,132484,7
3338,12,0,0,0,0,-1,135231,24
3340,12,0,0,0,0,-1,134577,22
3344,4,1,7,6,0,-1,133694,7
3345,4,1,7,1,0,-1,133117,7
3346,2,6,1,17,2,-1,134435,9
3347,12,0,0,0,0,-1,134305,16
3349,12,0,0,0,0,-1,133624,18
3350,2,4,2,13,3,-1,0,8
3351,2,14,2,13,3,-1,133942,12
3352,1,0,8,18,0,-1,133642,18
3355,7,9,7,0,0,-1,133938,23
3356,7,9,7,0,0,-1,134183,23
3357,7,9,7,0,0,-1,134413,23
3358,7,9,2,0,0,-1,134188,23
3360,4,0,1,23,3,-1,133718,12
3362,2,14,2,13,2,-1,133942,12
3366,2,8,1,13,1,-1,135280,9
3368,2,14,2,13,2,-1,135129,8
3369,7,9,7,0,0,-1,133849,23
3370,4,1,7,6,0,-1,132492,7
3371,7,11,3,0,0,-1,132380,24
3372,7,11,3,0,0,-1,132793,24
3374,4,1,7,6,0,-1,132495,7
3375,4,1,7,9,0,-1,132612,7
3379,4,1,7,9,0,-1,132602,7
3380,4,1,7,6,0,-1,132515,7
3382,0,2,3,0,0,-1,134857,17
3383,0,2,3,0,0,-1,134717,17
3385,0,1,3,0,0,-1,134851,17
3386,0,1,3,0,0,-1,134743,17
3387,0,1,3,0,0,-1,134842,17
3388,0,2,3,0,0,-1,134858,17
3389,0,2,3,0,0,-1,134844,17
3390,0,2,3,0,0,-1,134872,17
3391,0,2,3,0,0,-1,134837,17
3392,4,2,8,1,0,-1,133077,7
3402,15,0,4,0,0,-1,134360,16
3405,12,0,0,0,0,-1,134334,14
3406,12,0,0,0,0,-1,132914,16
3407,12,0,0,0,0,-1,134132,24
3408,12,0,0,0,0,-1,134414,24
3411,12,0,0,0,0,-1,132926,16
3412,12,0,0,0,0,-1,136113,16
3413,2,15,1,13,3,-1,135330,8
3415,2,10,2,17,2,-1,135169,13
3418,12,0,0,0,0,-1,133944,23
3419,4,0,2,23,8,-1,133436,23
3421,4,0,2,23,8,-1,133939,23
3425,12,0,0,0,0,-1,135463,21
3426,4,0,7,4,0,-1,135031,7
3427,4,0,7,4,0,-1,135022,7
3431,4,2,8,5,0,-1,132717,7
3433,2,6,1,17,2,-1,135131,9
3438,0,0,0,0,0,-1,133439,21
3441,0,8,2,0,0,-1,134799,17
3448,0,5,0,0,0,-1,134187,23
3451,4,0,3,23,7,-1,134799,17
3455,2,7,1,13,3,-1,135313,8
3456,0,8,2,12,0,-1,132161,16
3463,15,0,1,0,0,-1,132330,8
3466,7,11,7,0,0,-1,133587,23
3470,7,7,0,0,0,-1,135243,22
3476,12,0,0,0,0,-1,132121,15
3478,7,7,0,0,0,-1,135244,22
3480,4,3,5,3,0,-1,135036,8
3481,4,3,5,3,0,-1,135040,8
3486,7,7,0,0,0,-1,135245,22
3494,2,13,1,13,8,-1,134294,8
3496,12,0,0,0,0,-1,136168,17
3498,12,0,0,0,0,-1,133298,14
3500,15,0,0,0,0,-1,133343,8
3501,15,0,0,0,0,-1,134064,8
3502,12,0,0,0,0,-1,134531,23
3503,15,0,0,0,0,-1,134939,20
3504,12,0,0,0,0,-1,134941,20
3505,12,0,0,0,0,-1,133344,14
3507,0,8,0,0,0,-1,134720,17
3509,12,0,0,0,0,-1,134303,16
3510,12,0,0,0,0,-1,133884,15
3513,12,0,0,0,0,-1,134940,20
3515,12,0,0,0,0,-1,135144,13
3518,12,0,7,0,0,-1,134940,20
3519,12,0,2,0,0,-1,134939,20
3522,4,3,5,5,0,-1,132715,10
3524,4,3,5,8,0,-1,132542,10
3525,4,3,5,9,0,-1,132603,10
3529,4,3,5,1,0,-1,133072,10
3530,0,7,7,0,0,-1,133684,7
3531,0,7,7,0,0,-1,133687,7
3554,12,0,0,0,0,-1,132768,14
3556,4,1,7,1,0,-1,133116,7
3557,4,0,7,19,0,-1,132483,7
3558,4,1,7,20,0,-1,132655,7
3562,4,2,8,6,0,-1,132494,7
3564,12,0,0,0,0,-1,132761,9
3566,4,2,8,5,0,-1,132716,7
3569,4,1,7,20,0,-1,132683,7
3573,1,0,4,18,0,-1,134403,18
3574,1,0,4,18,0,-1,133581,18
3575,7,7,2,0,0,-1,133232,8
3576,7,7,6,0,0,-1,133219,8
3587,4,1,7,6,0,-1,132497,7
3589,4,1,7,6,0,-1,132514,7
3590,4,1,7,9,0,-1,132605,7
3595,4,1,7,6,0,-1,132513,7
3601,12,0,0,0,0,-1,133472,20
3605,1,0,8,18,0,-1,134404,18
3613,12,0,0,0,0,-1,132943,15
3617,12,0,0,0,0,-1,133281,14
3618,12,0,0,0,0,-1,134299,15
3619,12,0,0,0,0,-1,134344,18
3621,12,0,0,0,0,-1,133731,15
3627,12,0,0,0,0,-1,133723,15
3629,12,0,0,0,0,-1,133343,14
3631,12,0,0,0,0,-1,133721,16
3632,12,0,0,0,0,-1,134296,15
3634,12,0,0,0,0,-1,133730,15
3640,12,0,0,0,0,-1,134159,15
3647,4,1,7,9,0,-1,132601,7
3658,12,0,2,0,0,-1,133743,19
3659,12,0,2,0,0,-1,133739,19
3660,12,0,2,0,0,-1,132761,19
3662,0,5,0,0,0,-1,134003,15
3665,0,5,0,0,0,-1,132835,16
3670,15,0,4,0,0,-1,133718,12
3671,15,0,4,0,0,-1,133730,16
3673,15,0,0,0,0,-1,132381,12
3674,15,0,4,0,0,-1,132535,10
3675,15,0,2,23,0,-1,135434,12
3684,12,0,0,0,0,-1,132767,14
3685,7,8,4,0,0,-1,132834,16
3686,12,0,0,0,0,-1,132381,16
3688,12,0,0,0,0,-1,134086,24
3689,12,0,0,0,0,-1,134085,24
3690,12,0,0,0,0,-1,134084,24
3691,12,0,0,0,0,-1,134128,24
3693,12,0,0,0,0,-1,135276,8
3694,4,0,2,23,8,-1,134718,17
3696,2,14,2,13,0,-1,134718,17
3699,2,14,2,13,0,-1,134787,17
3702,15,0,4,0,0,-1,134339,15
3703,0,5,0,0,0,-1,132795,17
3705,15,0,0,0,0,-1,133725,16
3706,12,0,2,0,0,-1,134938,20
3708,12,0,0,0,0,-1,135471,12
3711,15,0,2,0,0,-1,133736,20
3712,7,8,4,0,0,-1,134026,15
3715,12,0,0,0,0,-1,132612,8
3716,12,0,0,0,0,-1,134169,15
3717,12,0,0,0,0,-1,133639,18
3720,12,0,0,0,0,-1,134366,7
3722,15,0,8,0,0,-1,134367,7
3724,15,0,8,0,0,-1,133723,16
3725,15,0,8,0,0,-1,133722,16
3728,0,5,0,0,0,-1,133970,15
3732,4,1,7,1,0,-1,133136,7
3733,4,4,6,5,0,-1,132624,8
3739,4,0,4,11,0,-1,132501,14
3745,12,0,0,0,0,-1,133434,24
3746,15,0,0,0,0,-1,133628,18
3747,4,2,8,6,0,-1,132499,7
3753,4,2,8,6,0,-1,132506,7
3755,2,0,1,13,3,-1,132416,8
3756,4,0,2,23,7,-1,134754,17
3757,4,0,2,23,7,-1,134743,17
3758,4,4,6,6,0,-1,132495,8
3762,1,0,7,18,0,-1,133628,18
3765,4,3,5,3,0,-1,135034,10
3766,15,0,4,0,0,-1,132921,16
3767,15,0,4,0,0,-1,134944,20
3769,15,0,4,0,0,-1,135464,21
3771,0,5,0,0,0,-1,133969,15
3773,0,8,7,0,0,-1,132794,17
3774,2,4,2,13,7,-1,133711,8
3775,0,8,3,0,0,-1,132274,17
3776,15,0,3,0,0,-1,132274,17
3788,4,0,2,12,0,-1,134087,24
3789,4,0,2,12,0,-1,134335,24
3790,4,0,2,12,0,-1,134938,20
3791,4,0,2,12,0,-1,134249,16
3799,4,1,7,5,0,-1,132681,7
3818,7,9,7,0,0,-1,134193,23
3819,7,9,7,0,0,-1,459148,23
3820,7,9,7,0,0,-1,134191,23
3821,7,9,7,0,0,-1,134196,23
3823,0,1,3,0,0,-1,134798,17
3824,0,8,3,0,0,-1,134803,17
3825,0,2,3,0,0,-1,134823,17
3826,0,2,3,0,0,-1,134859,17
3827,0,1,3,0,0,-1,134852,17
3828,0,2,3,0,0,-1,134712,17
3829,0,8,3,0,0,-1,134800,17
3835,4,3,5,9,0,-1,132605,8
3836,4,3,5,1,0,-1,133071,8
3837,4,3,5,1,0,-1,133138,8
3842,4,3,5,7,0,-1,134585,8
3843,4,3,5,7,0,-1,134584,8
3854,2,8,1,17,1,-1,135275,9
3857,7,7,7,0,0,-1,134579,22
3858,7,7,1,0,0,-1,134576,22
3859,7,7,2,0,0,-1,133234,8
3860,7,7,2,0,0,-1,133220,8
3861,7,7,2,0,0,-1,133218,8
3862,12,0,0,0,0,-1,134251,15
3863,12,0,0,0,0,-1,135992,16
3864,7,4,3,0,0,-1,134117,24
3865,2,15,1,22,3,-1,133980,8
3871,9,4,0,0,0,-1,134939,20
3876,12,0,0,0,0,-1,134298,15
3877,12,0,0,0,0,-1,136063,15
3879,12,0,0,0,0,-1,132179,15
3880,12,0,0,0,0,-1,134176,15
3882,15,0,2,0,0,-1,132915,16
3889,4,1,7,1,0,-1,133135,7
3890,4,2,8,1,0,-1,133122,7
3895,2,0,1,21,1,-1,132392,8
