ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
23492,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19233,64,16,0,0,0,0,0,0,0,33622
23726,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10162,0,0,0,0,0,0,0,1,0,33824
23885,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19438,64,16,0,0,0,0,0,18,0,33954
23923,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,19464,64,16,0,0,0,0,0,63,0,33978
24158,39,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,34202
24305,87,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-75,16,0,0,0,0,0,0,0,1,0,34334
24371,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10204,0,0,0,0,0,0,0,1,0,34379
24376,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,183816,0,0,0,0,0,0,0,18,0,34386
24424,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19668,3255,0,0,0,0,0,0,53,0,34433
24554,108,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,16,0,0,0,0,0,0,0,6,0,34520
24711,0,0,0,28,0,0,0,0,1,0,0,0,0,0.50614601374,0,0,0,1,0,0,0,1,1,19919,64,16,0,0,0,0,0,17,0,34681
24712,0,0,0,28,0,0,0,0,1,0,0,0,0,0.50614601374,0,0,0,1,0,0,0,1,1,19920,64,16,0,0,0,0,0,17,0,34682
24714,0,0,0,28,0,0,0,0,1,0,0,0,0,6.1261100769,0,0,0,1,0,0,0,1,1,19919,64,16,0,0,0,0,0,17,0,34684
24715,0,0,0,28,0,0,0,0,1,0,0,0,0,6.1261100769,0,0,0,1,0,0,0,1,1,19920,64,16,0,0,0,0,0,17,0,34685
24716,0,0,0,28,0,0,0,0,1,0,0,0,0,2.46091008186,0,0,0,1,0,0,0,1,1,19919,64,16,0,0,0,0,0,17,0,34686
24717,0,0,0,28,0,0,0,0,1,0,0,0,0,2.46091008186,0,0,0,1,0,0,0,1,1,19920,64,16,0,0,0,0,0,17,0,34687
24718,0,0,0,28,0,0,0,0,1,0,0,0,0,3.7349998951,0,0,0,1,0,0,0,1,1,19919,64,16,0,0,0,0,0,17,0,34688
24720,0,0,0,28,0,0,0,0,1,0,0,0,0,3.7349998951,0,0,0,1,0,0,0,1,1,19920,64,16,0,0,0,0,0,17,0,34690
24782,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19750,61,16,0,0,0,0,0,47,0,34728
24814,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,19958,64,16,0,0,0,0,0,47,0,34759
24817,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,19969,64,16,0,0,0,0,0,47,0,34761
24818,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,19962,64,16,0,0,0,0,0,47,0,34762
24819,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,19964,64,16,0,0,0,0,0,47,0,34763
24951,4,0,1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,18,0,34872
24964,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10277,0,0,0,0,0,0,0,25,0,34883
25325,3,0,0,6,0,0,2000,0.20000000298,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,8.75326156616,0,0,0,0,0,0,0,0,6,0,35183
25364,3,0,1,6,1,0,2000,0.10000000149,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,6,0,35234
25365,23,0,0,6,1.10000002384,0,1000,0.10000000149,1,0,0,0,0,0,1.60000002384,35342,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,35235
25694,4,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,18,29,35487
25793,0,0,0,24,0,0,0,0,1,0,29516,0,0,0,0,0,0,1,0,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,35576
25960,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,20752,64,16,0,0,0,0,0,18,0,35736
25967,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,184604,0,16,0,0,0,0,0,47,0,35743
25968,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,184605,0,16,0,0,0,0,0,47,0,35744
26275,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10454,0,0,0,0,0,0,0,25,0,35998
26320,4,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,18,29,36037
26321,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,21030,64,16,0,0,0,0,0,53,0,36038
26417,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21072,64,16,0,0,0,0,0,18,0,36105
26468,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,17471,64,16,0,0,0,0,0,53,0,36147
26492,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13516,0,0,0,0,0,0,0,0,0,36182
26649,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,183816,0,0,0,0,0,0,0,46,0,36325
26651,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,20021,64,16,0,0,0,0,0,18,0,36326
26776,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,36416,0,0,0,0,0,0,0,0,6,0,36448
26791,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,36416,0,0,0,0,0,0,0,0,6,0,36457
26802,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,17471,64,16,0,0,0,0,0,18,0,36463
26820,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,36416,0,0,0,0,0,0,0,0,6,0,36475
26880,3,0,2,6,1,0,2000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,36519
27030,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,21395,64,16,0,0,0,0,0,18,0,36633
27078,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,6,0,36677
27186,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,6,0,36791
27219,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10711,0,0,0,0,0,0,0,25,0,36812
27220,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,21414,64,16,0,0,0,0,0,18,0,36813
27343,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,21387,64,16,0,0,0,0,0,18,0,36903
27401,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,21373,64,16,0,0,0,0,0,18,0,36948
27469,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,16697,64,16,0,0,0,0,0,53,0,37014
27470,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6500,0,0,16,0,0,0,0,0,1,0,37014
27513,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,16697,64,16,0,0,0,0,0,53,0,37063
27514,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1111,0,0,16,0,0,0,0,0,1,0,37063
27644,189,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,160,393216,0,0,0,0,0,0,0,1,0,37163
27809,0,0,1,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21716,0,0,0,0,0,0,0,1,0,37323
28052,189,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,200,393216,0,0,0,0,0,0,0,1,0,37526
28264,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,47,0,37692
28304,189,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,83.57020568848,393216,0,0,0,0,0,0,0,1,0,37728
28441,0,0,0,24,0,0,0,0,1,0,30816,0,0,0,0,0,0,1,0,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,37836
28465,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21913,64,16,0,0,0,0,0,17,0,37854
28469,0,0,0,28,0,0,0,0,1,0,0,0,0,2.51326990128,0,0,0,1,0,0,0,1,0,21913,64,16,0,0,0,0,0,17,0,37858
28471,0,0,0,28,0,0,0,0,1,0,0,0,0,2.51326990128,0,0,0,1,0,0,0,1,0,21913,64,16,0,0,0,0,0,17,0,37860
28472,0,0,0,28,0,0,0,0,1,0,0,0,0,4.25860023499,0,0,0,1,0,0,0,1,0,21913,64,16,0,0,0,0,0,17,0,37861
28528,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10557,0,0,0,0,0,0,0,25,0,37910
28565,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10716,0,0,0,0,0,0,0,25,0,37940
28600,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10710,0,0,0,0,0,0,0,25,0,37962
28610,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10712,0,0,0,0,0,0,0,25,0,37968
28703,87,0,0,6,0,0,0,0.10000000149,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,16,0,0,0,0,0,0,0,6,0,38035
28775,87,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,16,0,0,0,0,0,0,0,1,0,38089
28871,139,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1016,0,0,0,0,0,0,0,1,0,38157
29277,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.1489841938,0,1,221.5,0,0,16,0,0,0,0,0,16,0,38498
29292,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.19047619402,0,1,147,0,0,16,0,0,0,0,0,63,16,38513
29410,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22228,61,16,0,0,0,0,0,47,0,38611
29426,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3500,22236,3450,16,0,0,0,0,0,32,0,38624
29460,79,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,16,0,0,0,0,0,0,0,1,0,38649
29523,87,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,16,0,0,0,0,0,0,0,1,0,38714
29541,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10839,0,0,0,0,0,0,0,1,0,38729
29603,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22316,0,0,0,0,0,0,0,21,0,38775
29799,0,0,1,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,183816,0,0,0,0,0,0,0,46,0,38920
29991,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,32.24781799316,0,0,0,0,0,0,0,0,6,0,39062
30119,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22460,64,16,0,0,0,0,0,72,0,39163
30149,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,1,0,39188
30584,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10886,0,0,0,0,0,0,0,1,0,39564
30695,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10977,0,0,0,0,0,0,0,1,0,39660
30723,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,39679,0,0,16,0,0,0,0,0,32,0,39678
30724,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,185523,0,16,0,0,0,0,0,32,0,39679
30732,0,0,0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15368,64,16,0,0,0,0,0,18,0,39685
30804,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22972,64,16,0,0,0,0,0,32,0,39793
30971,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10985,0,33,0,0,0,0,0,22,7,39932
30972,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13429,0,33,0,0,0,0,0,22,7,39932
31002,189,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,393216,0,0,0,0,0,0,0,1,0,39959
31260,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40176
31263,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40177
31266,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40178
31269,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40179
31402,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40283
31404,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40284
31406,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40285
31408,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40286
31438,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11058,0,0,0,0,0,0,0,25,0,40310
31441,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11058,0,0,0,0,0,0,0,25,0,40311
31442,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11080,0,0,0,0,0,0,0,25,0,40311
31444,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11058,0,0,0,0,0,0,0,25,0,40312
31445,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11080,0,0,0,0,0,0,0,25,0,40312
31676,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40494
31677,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40495
31692,39,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,255,0,0,0,0,0,0,0,1,38,40503
31706,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40512
31721,0,0,0,76,0,0,0,0,1,0,0,0,0,1.57079994678,0,0,0,1,0,0,0,1,0,185898,0,16,0,0,0,0,0,47,0,40527
31723,0,0,0,76,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,185899,0,16,0,0,0,0,0,47,0,40530
31724,0,0,1,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,185900,0,16,0,0,0,0,0,47,0,40530
31778,0,0,0,76,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,185903,0,16,0,0,0,0,0,49,0,40574
31871,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40632
31880,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40640
31883,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40642
31886,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,40644
31929,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,1,0,40674
31930,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,1,0,40675
31932,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,1,0,40676
31957,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,185916,0,0,0,0,0,0,0,18,0,40694
32168,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,73,0,40854
32216,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23338,64,16,0,0,0,0,0,32,0,40889
32334,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24230,61,16,0,0,0,0,0,8,0,40978
32364,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,41004
32489,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,41110
32492,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,41111
32495,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,41112
32499,0,0,2,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,40,0,41113
32654,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11087,0,0,0,0,0,0,0,25,0,41250
32759,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11090,0,22,0,0,0,0,0,22,15,41340
32768,0,0,0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,23429,64,16,0,0,0,0,0,53,0,41348
32905,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11097,0,22,0,0,0,0,0,22,30,41454
33072,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11115,0,0,0,0,0,0,0,21,0,41588
33086,53,0,0,6,1,0,2000,0.10000000149,1,0,0,0,0,0,0,0,0,1,0,0,0,1,32.24781799316,0,0,0,0,0,0,0,0,6,0,41597
33092,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11116,0,0,0,0,0,0,0,21,0,41601
33573,39,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,255,0,0,0,0,0,0,0,1,38,41962
33623,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11058,0,10,0,0,0,0,0,22,7,42004
33624,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11080,0,10,0,0,0,0,0,22,7,42004
33660,0,0,0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23523,64,16,0,0,0,0,0,50,0,42035
33661,0,0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23318,64,16,0,0,0,0,0,49,0,42035
33662,0,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23524,64,16,0,0,0,0,0,47,0,42035
33897,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11131,0,12,0,0,0,0,0,22,7,42242
33898,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11219,0,12,0,0,0,0,0,22,7,42242
33995,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27239,0,0,0,0,0,0,0,1,0,42316
34187,0,0,0,10,0,0,0,0,0.5,3,0,0,0,0,0,0,0,1,0,0.30000001192,0,1,21.50953674316,0,0,0,0,0,0,0,0,45,0,42477
34362,4,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,1,0,42657
34490,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.30000001192,0,1,14.27428913116,0,0,0,0,0,0,0,0,6,0,42772
34501,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11226,0,0,0,0,0,0,0,25,0,42781
34528,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,24017,64,16,0,0,0,0,0,32,0,42800
34630,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12845,0,0,0,0,0,0,0,25,0,42953
34707,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,73,0,43055
34729,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,1,0,43073
34788,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,1,0,43126
34827,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,67.84938049316,0,0,0,0,0,0,0,0,6,0,43150
34858,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,186600,0,16,0,0,0,0,0,25,74,43178
34901,0,0,0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,24187,64,16,0,0,0,0,0,53,0,43216
34914,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11289,0,0,0,0,0,0,0,25,0,43228
34999,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,5.66040468216,0,0,0,0,0,0,0,0,6,0,43299
35038,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24257,64,16,0,0,0,0,0,22,18,43329
35040,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24259,64,16,0,0,0,0,0,18,0,43331
35097,0,0,0,24,0,0,0,0,1,0,33616,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43374
35187,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11334,0,0,0,0,0,0,0,25,0,43445
35203,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,42786,11343,0,0,9,0,0,0,0,22,7,43458
35216,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11344,0,10,0,0,0,0,0,22,7,43468
35223,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11345,0,0,0,0,0,0,0,25,0,43472
35224,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11334,0,0,0,0,0,0,0,25,0,43473
35225,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11334,0,0,0,0,0,0,0,25,0,43474
35243,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12485,0,0,0,0,0,0,0,25,0,43488
35248,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11350,0,0,0,0,0,0,0,1,0,43490
35261,3,0,0,6,1,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,6,0,43505
35283,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,5.66040468216,0,0,0,0,0,0,0,0,25,0,43523
35289,0,0,0,10,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,21.50953674316,0,0,0,0,0,0,0,0,45,0,43527
35359,3,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,5.66040468216,0,0,0,0,0,0,0,0,6,0,43579
35956,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24259,64,16,0,0,0,0,0,18,0,44108
35992,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11429,0,12,0,0,0,0,0,27,37,44124
35998,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3500,24649,63,16,0,0,0,0,0,32,0,44130
36124,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11436,0,0,0,0,0,0,0,25,0,44247
36133,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,44231,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,46,0,44255
36260,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11460,0,0,0,0,0,0,0,1,0,44363
36377,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11472,0,0,0,0,0,0,0,1,0,44463
