ID,ZoneName,AreaName_lang,Flags_0,Flags_1,Ambient_multiplier,ContinentID,ParentAreaID,AreaBit,AmbienceID,ZoneMusic,IntroSound,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3,UwZoneMusic,UwAmbience,PvpCombatWorldStateID,SoundProviderPref,SoundProviderPrefUnderwater,ExplorationLevel,FactionGroupMask,MountFlags,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,UwIntroSound
213,DeepElemMine,"Deep Elem Mine",1073758272,0,0,0,130,270,0,2,324,0,0,0,0,0,675,-1,0,11,13,0,15,0,0,0,0
214,TheGreatSea,"The Great Sea",16448,0,0,0,0,271,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
215,Mulgore,Mulgore,16448,0,0.30000001192,1,0,272,589,596,0,0,0,0,0,0,675,-1,0,11,0,4,15,1,2,0,0
219,AlexstonFarmstead,"Alexston Farmstead",1073758272,0,0,0,40,273,0,9,0,0,0,0,0,0,675,-1,0,11,15,0,15,0,0,0,0
220,RedCloudMesa,"Red Cloud Mesa",1075855360,0,0,1,6452,562,30,596,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
221,CampNarache,"Camp Narache",1074806784,0,0,1,6452,274,30,797,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
222,BloodhoofVillage,"Bloodhoof Village",1076904000,0,0,1,215,275,0,797,0,0,0,0,0,0,675,-1,0,11,5,0,15,0,0,0,0
223,StonebullLake,"Stonebull Lake",1073758272,0,0,1,215,276,0,596,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
224,RavagedCaravan,"Ravaged Caravan",1073758272,0,0,1,215,277,0,9,0,0,0,0,0,0,675,-1,0,11,7,0,15,0,0,0,0
225,RedRocks,"Red Rocks",1073758272,0,0,1,215,278,0,9,685,0,0,0,0,0,675,-1,0,11,9,0,15,0,0,0,0
226,TheSkitteringDark,"The Skittering Dark",1073758272,0,0,0,130,551,0,0,0,0,0,0,0,0,675,-1,0,11,11,0,15,0,0,0,0
227,Valgan'sField,"Valgan's Field",1073758272,0,0,0,130,279,0,2,0,0,0,0,0,0,675,-1,0,11,13,0,15,0,0,0,0
228,TheSepulcher,"The Sepulcher",1076904000,0,0,0,130,280,0,749,0,0,0,0,0,0,675,-1,0,11,13,0,15,0,0,0,0
229,Olsen'sFarthing,"Olsen's Farthing",1073758272,0,0,0,130,281,0,0,161,0,0,0,0,0,675,-1,0,11,13,0,15,0,0,0,0
230,TheGreymaneWall,"The Greymane Wall",1073758272,0,0,0,130,282,0,0,0,0,0,0,0,0,675,-1,0,11,15,0,15,0,0,0,0
231,Beren'sPeril,"Beren's Peril",1073758272,0,0,0,130,283,0,768,0,0,0,0,0,0,675,-1,0,11,15,0,15,0,0,0,0
232,TheDawningIsles,"The Dawning Isles",1073758272,0,0,0,130,284,0,2,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
233,Ambermill,Ambermill,1073758272,0,0,0,130,285,0,191,642,0,0,0,0,0,675,-1,0,11,14,0,15,0,0,0,0
235,FenrisKeep,"Fenris Keep",1073758272,0,0,0,130,608,0,718,0,0,0,0,0,0,675,-1,0,11,13,0,15,0,0,0,0
236,"Shadowfang Keep","Shadowfang Keep",1073758272,0,0,0,130,286,28,2,0,0,0,0,0,0,675,-1,0,11,16,0,15,0,0,0,0
237,TheDecrepitFields,"The Decrepit Fields",1073758272,0,0,0,130,287,0,2,0,0,0,0,0,0,675,-1,0,11,13,0,15,0,0,0,0
238,Malden'sOrchard,"Malden's Orchard",1073758272,0,0,0,130,587,0,2,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
239,TheIvarPatch,"The Ivar Patch",1073758272,0,0,0,130,588,0,2,0,0,0,0,0,0,675,-1,0,11,11,0,15,0,0,0,0
240,TheDeadField,"The Dead Field",1073758272,0,0,0,130,288,0,2,0,0,0,0,0,0,675,-1,0,11,12,0,15,0,0,0,0
241,TheRottingOrchard,"The Rotting Orchard",1073758272,0,0,0,10,289,0,769,0,0,0,0,0,0,675,-1,0,11,26,0,15,0,0,0,0
242,BrightwoodGrove,"Brightwood Grove",1073758272,0,0,0,10,290,0,769,0,0,0,0,0,0,675,-1,0,11,28,0,15,0,0,0,0
243,ForlornRowe,"Forlorn Rowe",1073758272,0,0,0,10,291,0,771,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
244,TheWhippleEstate,"The Whipple Estate",1073758272,0,0,0,10,292,0,2,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
245,TheYorgenFarmstead,"The Yorgen Farmstead",1073758272,0,0,0,10,563,0,768,0,0,0,0,0,0,675,-1,0,11,25,0,15,0,0,0,0
246,TheCauldron,"The Cauldron",1073758272,0,0,0,51,293,0,723,643,0,0,0,0,0,675,-1,0,11,48,0,15,0,0,0,0
247,GrimesiltDigSite,"Grimesilt Dig Site",1073758272,0,0,0,51,294,0,721,0,0,0,0,0,0,675,-1,0,11,45,0,15,0,0,0,0
249,DreadmaulRock,"Dreadmaul Rock",1073758272,0,0,0,46,1,0,727,0,0,0,0,0,0,675,-1,0,11,50,0,15,0,0,0,0
250,RuinsofThaurisan,"Ruins of Thaurissan",1073758272,0,0,0,46,579,0,0,0,0,0,0,0,0,675,-1,0,11,54,0,15,0,0,0,0
251,FlameCrest,"Flame Crest",1073758272,0,0,0,46,2,0,728,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
252,BlackrockStronghold,"Blackrock Stronghold",1073758272,0,0,0,46,3,0,726,301,0,0,0,0,0,675,-1,0,11,57,0,15,0,0,0,0
253,ThePillarofAsh,"The Pillar of Ash",1073758272,0,0,0,46,4,0,0,0,0,0,0,0,0,675,-1,0,11,56,0,15,0,0,0,0
254,BlackrockMountain,"Blackrock Mountain",1073758272,0,0,0,46,630,0,726,0,0,0,0,0,0,675,-1,0,11,55,0,15,0,0,0,0
255,AltarofStorms,"Altar of Storms",1073758272,0,0,0,46,5,0,10,0,0,0,0,0,0,675,-1,0,11,59,0,15,0,0,0,0
256,Aldrassil,Aldrassil,1073758208,0,0,1,6450,6,48,11,711,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
257,ShadowthreadCave,"Shadowthread Cave",1073758208,0,0,1,141,7,0,11,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
258,FelRock,"Fel Rock",1073758272,0,0,1,141,8,0,11,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
259,LakeIl'Ameth,"Lake Al'Ameth",1073758272,0,0,1,141,9,0,11,714,0,0,0,0,0,675,-1,0,11,5,0,15,0,0,0,0
260,StarbreezeVillage,"Starbreeze Village",1073758272,0,0,1,141,10,0,11,716,0,0,0,0,0,675,-1,0,11,6,0,15,0,0,0,0
261,GnarlpineHold,"Gnarlpine Hold",1073758272,0,0,1,141,11,0,0,713,0,0,0,0,0,675,-1,0,11,8,0,15,0,0,0,0
262,BanethilBarrowDen,"Ban'ethil Barrow Den",1073758272,0,0,1,141,12,0,835,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
263,TheCleft,"The Cleft",1073758272,0,0,1,141,13,0,0,717,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
264,TheOracleGlade,"The Oracle Glade",1073758272,0,0,1,141,14,0,11,718,0,0,0,0,0,675,-1,0,11,9,0,15,0,0,0,0
265,WellspringRiver,"Wellspring River",1073758272,0,0,1,141,15,0,0,721,0,0,0,0,0,675,-1,0,11,11,0,15,0,0,0,0
266,WellspringLake,"Wellspring Lake",1073758272,0,0,1,141,16,0,0,719,0,0,0,0,0,675,-1,0,11,9,0,15,0,0,0,0
267,HillsbradFoothills,"Hillsbrad Foothills",16448,0,0.30000001192,0,0,17,31,1,0,0,0,0,0,0,675,-1,0,11,0,0,15,6,7,0,0
268,AzsharaCrater,"Azshara Crater",64,0,0,37,0,580,42,0,0,0,0,0,0,0,675,-1,0,11,0,0,13,0,0,0,0
269,DunAlgaz,"Dun Algaz",16448,0,0,0,0,18,31,0,0,0,0,0,0,0,675,-1,0,11,18,0,15,0,0,0,0
271,RuinsofSouthshore,"Ruins of Southshore",1075855424,0,0,0,267,615,573,789,0,0,0,0,0,0,675,-1,0,11,22,0,15,0,0,0,0
272,TarrenMill,"Tarren Mill",1075855424,0,0,0,267,19,573,790,0,0,0,0,0,0,675,-1,0,11,20,0,15,0,0,0,0
275,DurnholdeKeep,"Durnholde Keep",1073758272,0,0,0,267,20,0,788,679,0,0,0,0,0,675,-1,0,11,21,0,15,0,0,0,0
276,StonewroughtPass,"UNUSED Stonewrought Pass",16448,0,0,0,0,564,31,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
277,TheFoothillCaverns,"The Foothill Caverns",1073758272,0,0,0,267,21,0,1,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
278,BrazieFarmstead,"Brazie Farmstead",1073758272,0,0,0,267,22,0,1,301,0,0,0,0,0,675,-1,0,11,20,0,15,0,0,0,0
279,DalaranCrater,"Dalaran Crater",1073758272,0,0,0,267,23,0,746,651,0,0,0,0,0,675,-1,0,11,30,0,15,0,0,0,0
280,Strahnbrad,Strahnbrad,1073758272,0,0,0,267,24,37,745,867,0,0,0,0,0,675,-1,0,11,34,0,15,0,0,0,0
281,RuinsofAlterac,"Ruins of Alterac",1073758272,0,0,0,267,25,592,745,867,0,0,0,0,0,675,-1,0,11,36,0,15,0,0,0,0
282,CrushridgeHold,"Crushridge Hold",1073758272,0,0,0,267,26,592,745,0,0,0,0,0,0,675,-1,0,11,35,0,15,0,0,0,0
283,SlaughterHollow,"Slaughter Hollow",1073758272,0,0,0,267,27,592,745,0,0,0,0,0,0,675,-1,0,11,35,0,15,0,0,0,0
284,TheUplands,"The Uplands",1073758272,0,0,0,267,28,0,1,0,0,0,0,0,0,675,-1,0,11,27,0,15,0,0,0,0
285,SouthpointGate,"Southpoint Gate",1073758272,0,0,0,267,29,0,2,0,0,0,0,0,0,675,-1,0,11,20,0,15,0,0,0,0
286,TheSludgeFields,"The Sludge Fields",1073758272,0,0,0,267,30,647,791,0,0,0,0,0,0,675,-1,0,11,20,0,15,0,0,0,0
287,Hillsbrad,Hillsbrad,1073758272,0,0,0,267,31,0,1,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
288,AzurelodeMine,"Azurelode Mine",1073758272,0,0,0,267,32,0,0,678,0,0,0,0,0,675,-1,0,11,27,0,15,0,0,0,0
289,NethanderStead,"Nethander Stead",1073758272,0,0,0,267,33,0,1,0,0,0,0,0,0,675,-1,0,11,26,0,15,0,0,0,0
290,DunGarok,"Dun Garok",1073758272,0,0,0,267,34,0,1,0,0,0,0,0,0,675,-1,0,11,30,0,15,0,0,0,0
293,Thoradin'sWall,"Thoradin's Wall",16448,0,0,0,0,35,31,1,0,0,0,0,0,0,675,-1,0,11,30,0,15,0,0,0,0
294,EasternStrand,"Eastern Strand",1073758272,0,0,0,267,36,567,1,0,0,0,0,0,0,675,-1,0,11,30,0,15,0,0,0,0
295,WesternStrand,"Western Strand",1073758272,0,0,0,267,616,567,1,0,0,0,0,0,0,675,-1,0,11,30,0,15,0,0,0,0
296,SouthSeasUNUSED,"South Seas UNUSED",16448,0,0,0,0,37,24,0,122,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
297,JagueroIsle,"Jaguero Isle",1073758272,0,0,0,5287,38,0,0,0,0,0,0,0,0,675,-1,0,11,50,0,15,0,0,0,0
298,BaradinBay,"Baradin Bay",1073758272,0,0,0,11,39,567,3,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
299,MenethilBay,"Menethil Bay",1073758272,0,0,0,11,40,567,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
300,MistyReedStrand,"Misty Reed Strand",1073758272,0,0,0,8,41,0,0,0,0,0,0,0,0,675,-1,0,11,53,0,15,0,0,0,0
301,TheSavageCoast,"The Savage Coast",1073758272,0,0,0,33,42,567,716,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
302,TheCrystalShore,"The Crystal Shore",1073758272,0,0,0,5287,565,567,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
303,ShellBeach,"Shell Beach",1073758272,0,0,0,33,43,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
305,NorthTide'sRun,"North Tide's Run",1073758272,0,0,0,130,44,567,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
306,SouthTide'sRun,"South Tide's Run",1073758272,0,0,0,130,45,567,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
307,TheOverlookCliffs,"The Overlook Cliffs",1073758272,0,0,0,47,46,0,1,0,0,0,0,0,0,675,-1,0,11,48,0,15,0,0,0,0
308,TheForbiddingSea,"The Forbidding Sea",1073758272,0,0,0,4922,631,567,1,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
309,Ironbeard'sTomb,"Ironbeard's Tomb",1073758272,0,0,0,11,47,0,0,635,0,0,0,0,0,675,-1,0,11,24,0,15,0,0,0,0
310,CrystalveinMine,"Crystalvein Mine",1073758272,0,0,0,5287,48,0,0,0,0,0,0,0,0,675,-1,0,11,41,0,15,0,0,0,0
311,RuinsofAboraz,"Ruins of Aboraz",1073758272,0,0,0,5287,589,567,714,0,0,0,0,0,0,675,-1,0,11,44,0,15,0,0,0,0
312,Janeiro'sPoint,"Janeiro's Point",1073758272,0,0,0,5287,49,567,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
313,NorthfoldManor,"Northfold Manor",1073758272,0,0,0,45,632,0,0,302,0,0,0,0,0,675,-1,0,11,31,0,15,0,0,0,0
314,Go'ShekFarm,"Go'Shek Farm",1075855424,0,0,0,45,50,0,0,301,0,0,0,0,0,675,-1,0,11,33,0,15,0,0,0,0
315,Dabyrie'sFarmstead,"Dabyrie's Farmstead",1073758272,0,0,0,45,590,0,0,301,0,0,0,0,0,675,-1,0,11,31,0,15,0,0,0,0
316,BoulderfistHall,"Boulderfist Hall",1073758272,0,0,0,45,51,31,0,0,0,0,0,0,0,675,-1,0,11,35,0,15,0,0,0,0
317,WitherbarkVillage,"Witherbark Village",1073758272,0,0,0,45,609,0,3,0,0,0,0,0,0,675,-1,0,11,33,0,15,0,0,0,0
318,DrywhiskerGorge,"Drywhisker Gorge",1073758272,0,0,0,45,52,0,0,0,0,0,0,0,0,675,-1,0,11,36,0,15,0,0,0,0
320,RefugePointe,"Refuge Pointe",1075855424,0,0,0,45,53,0,0,123,0,0,0,0,0,675,-1,0,11,30,0,15,0,0,0,0
321,Hammerfall,Hammerfall,1075855424,0,0,0,45,54,0,14,0,0,0,0,0,0,675,-1,0,11,30,0,15,0,0,0,0
322,BlackwaterShipwrecks,"Blackwater Shipwrecks",1073758272,0,0,0,45,581,0,8,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
323,O'Breen'sCamp,"O'Breen's Camp",1073758272,0,0,0,45,55,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
324,StromgardeKeep,"Stromgarde Keep",1075855424,0,0,0,45,56,0,186,182,0,0,0,0,0,675,-1,0,11,36,0,15,0,0,0,0
325,TheTowerofArathor,"The Tower of Arathor",1073758272,0,0,0,45,57,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
326,TheSanctum,"The Sanctum",1073758272,0,0,0,45,58,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
327,Faldir'sCove,"Faldir's Cove",1073758272,0,0,0,45,59,0,3,0,0,0,0,0,0,675,-1,0,11,40,0,15,0,0,0,0
328,TheDrownedReef,"The Drowned Reef",1073758272,0,0,0,45,566,567,192,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
330,ThandolSpan,"Thandol Span",16448,0,0,0,0,60,44,3,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
331,Ashenvale,Ashenvale,16448,0,0.40000000596,1,0,61,584,11,0,0,0,0,0,0,675,-1,0,11,0,0,15,4,6,0,0
332,TheGreatSea,"The Great Sea",16448,0,0,1,0,62,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
333,CircleofEastBinding,"Circle of East Binding",1073758272,0,0,0,45,63,0,0,0,0,0,0,0,0,675,-1,0,11,38,0,15,0,0,0,0
334,CircleofWestBinding,"Circle of West Binding",1073758272,0,0,0,45,64,0,0,0,0,0,0,0,0,675,-1,0,11,38,0,15,0,0,0,0
335,CircleofInnerBinding,"Circle of Inner Binding",1073758272,0,0,0,45,65,0,0,0,0,0,0,0,0,675,-1,0,11,38,0,15,0,0,0,0
336,CircleofOuterBinding,"Circle of Outer Binding",1073758272,0,0,0,45,66,0,0,0,0,0,0,0,0,675,-1,0,11,38,0,15,0,0,0,0
337,Apocryphan'sRest,"Apocryphan's Rest",1073758272,0,0,0,3,67,25,7,0,0,0,0,0,0,675,-1,0,11,36,0,15,0,0,0,0
338,AngorFortress,"Angor Fortress",1073758272,0,0,0,3,633,25,7,0,0,0,0,0,0,675,-1,0,11,39,0,15,0,0,0,0
339,LethlorRavine,"Lethlor Ravine",1073758272,0,0,0,3,634,25,0,0,0,0,0,0,0,675,-1,0,11,45,0,15,0,0,0,0
340,Kargath,"Ruins of Kargath",1075855424,0,0,0,3,68,25,0,0,0,0,0,0,0,675,-1,0,11,47,0,15,0,0,0,0
341,CampKosh,"Camp Kosh",1073758272,0,0,0,3,69,25,739,0,0,0,0,0,0,675,-1,0,11,36,0,15,0,0,0,0
342,CampBoff,"Camp Boff",1073758272,0,0,0,3,70,25,0,0,0,0,0,0,0,675,-1,0,11,39,0,15,0,0,0,0
343,CampWurg,"Camp Wurg",1073758272,0,0,0,3,71,25,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
344,CampCagg,"Camp Cagg",1073758272,0,0,0,3,72,25,0,0,0,0,0,0,0,675,-1,0,11,43,0,15,0,0,0,0
345,Agmond'sEnd,"Agmond's End",1073758272,0,0,0,3,73,25,7,0,0,0,0,0,0,675,-1,0,11,39,0,15,0,0,0,0
346,Hammertoe'sDigsite,"Hammertoe's Digsite",1073758272,0,0,0,3,74,25,0,0,0,0,0,0,0,675,-1,0,11,36,0,15,0,0,0,0
347,DustbelchGrotto,"Dustbelch Grotto",1073758272,0,0,0,3,75,25,0,0,0,0,0,0,0,675,-1,0,11,43,0,15,0,0,0,0
348,AeriePeak,"Aerie Peak",1075855424,0,0,0,47,76,0,1,0,0,0,0,0,0,675,-1,0,11,41,0,15,0,0,0,0
349,WildhammerKeep,"Wildhammer Keep",1073758272,0,0,0,47,77,0,1,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
350,Quel'DanilLodge,"Quel'Danil Lodge",1073758272,0,0,0,47,78,0,676,0,0,0,0,0,0,675,-1,0,11,45,0,15,0,0,0,0
351,SkulkRock,"Skulk Rock",1073758272,0,0,0,47,79,0,672,0,0,0,0,0,0,675,-1,0,11,48,0,15,0,0,0,0
352,Zun'watha,Zun'watha,1073758272,0,0,0,47,80,0,672,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
353,Shadra'Alor,Shadra'Alor,1073758272,0,0,0,47,81,0,672,0,0,0,0,0,0,675,-1,0,11,44,0,15,0,0,0,0
354,JinthaAlor,Jintha'Alor,1073758272,0,0,0,47,591,0,674,0,0,0,0,0,0,675,-1,0,11,45,0,15,0,0,0,0
355,TheAltarofZul,"The Altar of Zul",1073758272,0,0,0,47,592,0,674,0,0,0,0,0,0,675,-1,0,11,46,0,15,0,0,0,0
356,Seradane,Seradane,1073758272,0,0,0,47,82,0,677,0,0,0,0,0,0,675,-1,0,11,41,0,15,0,0,0,0
357,Feralas,Feralas,16448,0,0.40000000596,1,0,83,577,689,0,0,0,0,0,0,675,-1,0,11,0,0,15,11,12,0,0
358,BramblebladeRavine,"Brambleblade Ravine",1073758272,0,0,1,6452,84,646,9,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
359,BaelModan,"Bael Modan [UNUSED]",1073758272,0,0,1,17,85,0,7,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
360,TheVentureCoMine,"The Venture Co. Mine",1073758272,0,0,1,215,86,0,795,0,0,0,0,0,0,675,-1,0,11,7,0,15,0,0,0,0
361,Felwood,Felwood,16448,0,0.40000000596,1,0,87,573,591,0,0,0,0,0,0,675,-1,0,11,0,0,15,14,15,0,0
362,RazorHill,"Razor Hill",1076904000,0,0,1,14,88,0,9,791,0,0,0,0,0,675,-1,0,11,5,0,15,0,0,0,0
363,ValleyofTrials,"Valley of Trials",1076903936,0,0,1,6451,89,569,9,797,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
364,TheDen,"The Den",1073758208,0,0,1,6451,90,379,9,0,0,0,0,0,0,675,-1,75,11,0,0,15,0,0,0,0
365,BurningBladeCoven,"Burning Blade Coven",1073758208,0,0,1,14,91,0,893,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
366,NorthwatchFoothold,"Northwatch Foothold",1073758272,0,0,1,14,92,0,9,790,0,0,0,0,0,675,-1,0,11,7,0,15,0,0,0,0
367,Sen'jinVillage,"Sen'jin Village",1076904000,0,0,1,14,93,0,891,0,0,0,0,0,0,675,-1,0,11,6,0,15,0,0,0,0
368,EchoIsles,"Echo Isles",1073758208,0,0,1,14,94,567,891,0,0,0,0,0,0,675,-1,0,11,7,4,15,0,0,0,0
369,ThunderRidge,"Thunder Ridge",1073758272,0,0,1,14,95,0,9,0,0,0,0,0,0,675,-1,0,11,9,0,15,0,0,0,0
370,DrygulchRavine,"Drygulch Ravine",1073758272,0,0,1,14,96,0,9,0,0,0,0,0,0,675,-1,0,11,8,0,15,0,0,0,0
371,DustwindCave,"Dustwind Cave",1073758272,0,0,1,14,567,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
372,TiragardeKeep,"Tiragarde Keep",1073758272,0,0,1,14,97,0,895,796,0,0,0,0,0,675,-1,0,11,6,0,15,0,0,0,0
373,ScuttleCoast,"Scuttle Coast",1073758272,0,0,1,14,98,567,892,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
374,BladefistBay,"Bladefist Bay",1073758272,0,0,1,14,99,621,9,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
375,DeadeyeShore,"Deadeye Shore",1073758272,0,0,1,14,100,567,892,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
377,SouthfuryRiver,"Southfury River",16448,0,0,1,0,101,0,9,0,0,0,0,0,0,675,-1,0,11,9,0,15,0,0,0,0
378,CampTaurajo,"Camp Taurajo [UNUSED]",1076904000,0,0,1,17,102,0,226,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
379,FarWatchPost,"Far Watch Post",1073758272,0,0,1,17,103,0,7,688,0,0,0,0,0,675,-1,0,11,10,0,15,0,0,0,0
380,TheCrossroads,"The Crossroads",1076904000,0,0,1,17,104,0,805,0,0,0,0,0,0,675,-1,0,11,15,0,15,0,0,0,0
381,BoulderLodeMine,"Boulder Lode Mine",1073758272,0,0,1,17,105,0,802,0,0,0,0,0,0,675,-1,0,11,17,0,15,0,0,0,0
382,TheSludgeFen,"The Sludge Fen",1073758272,0,0,1,17,552,579,806,0,0,0,0,0,0,675,-1,0,11,15,0,15,0,0,0,0
383,TheDryHills,"The Dry Hills",1073758272,0,0,1,17,106,0,0,691,0,0,0,0,0,675,-1,0,11,14,0,15,0,0,0,0
384,DreadmistPeak,"Dreadmist Peak",1073758272,0,0,1,17,107,370,803,0,0,0,0,0,0,675,-1,0,11,11,0,15,0,0,0,0
385,NorthwatchHold,"Northwatch Hold [UNUSED]",1073758272,0,0,1,17,108,0,3,301,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
386,TheForgottenPools,"The Forgotten Pools",1073758272,0,0,1,17,109,581,801,0,0,0,0,0,0,675,-1,0,11,12,0,15,0,0,0,0
387,LushwaterOasis,"Lushwater Oasis",1073758272,0,0,1,17,582,581,801,0,0,0,0,0,0,675,-1,0,11,12,0,15,0,0,0,0
388,TheStagnantOasis,"The Stagnant Oasis",1073758272,0,0,1,17,110,581,801,0,0,0,0,0,0,675,-1,0,11,15,0,15,0,0,0,0
390,FieldofGiants,"Field of Giants [UNUSED]",1073758272,0,0,1,17,111,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
391,TheMerchantCoast,"The Merchant Coast",1073758272,0,0,1,17,112,567,801,692,0,0,0,0,0,675,-1,0,11,12,0,15,0,0,0,0
392,Ratchet,Ratchet,1075855424,0,0,1,17,113,567,801,687,0,0,0,0,0,675,-1,0,11,15,0,15,0,0,0,0
393,DarkspearStrand,"Darkspear Strand",1073758208,0,0,1,14,114,567,892,0,0,0,0,0,0,675,-1,0,11,1,0,15,0,0,0,0
394,GrizzlyHills,"Grizzly Hills",16448,0,0,571,0,115,437,417,563,0,0,0,0,0,675,-1,0,11,0,0,15,21,22,0,0
395,Grizzlemaw,Grizzlemaw,1073758272,0,0,571,394,116,0,1773,564,0,0,0,0,0,675,-1,0,11,74,0,15,0,0,0,0
396,WinterhoofWaterWell,"Winterhoof Water Well",1073758272,0,0,1,215,117,0,798,0,0,0,0,0,0,675,-1,0,11,6,0,15,0,0,0,0
397,ThunderhornWaterWell,"Thunderhorn Water Well",1073758272,0,0,1,215,118,0,798,0,0,0,0,0,0,675,-1,0,11,7,0,15,0,0,0,0
398,WildmaneWaterWell,"Wildmane Water Well",1073758272,0,0,1,215,441,0,798,0,0,0,0,0,0,675,-1,0,11,8,0,15,0,0,0,0
399,SkylineRidge,"Skyline Ridge",1073758272,0,0,1,215,610,0,9,0,0,0,0,0,0,675,-1,0,11,6,0,15,0,0,0,0
400,ThousandNeedles,"Thousand Needles",16448,0,0.5,1,0,442,591,604,0,0,0,0,0,0,675,-1,0,11,0,0,15,13,14,0,0
401,TheTidusStair,"The Tidus Stair",1073758272,0,0,1,17,443,567,801,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
403,ShadyRestInn,"Shady Rest Inn",1073758272,0,0,1,15,568,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
404,Bael'dunDigsite,"Bael'dun Digsite",1073758272,0,0,1,215,444,0,796,102,0,0,0,0,0,675,-1,0,11,8,0,15,0,0,0,0
405,Desolace,Desolace,16448,0,0.30000001192,1,0,445,585,880,0,0,0,0,0,0,675,-1,0,11,0,0,15,7,9,0,0
406,StonetalonMountains,"Stonetalon Mountains",16448,0,0.30000001192,1,0,446,570,816,0,0,0,0,0,0,675,-1,0,11,27,0,15,5,7,0,0
407,OrgrimmarUNUSED,"Orgrimmar UNUSED",1073758272,0,0,1,14,447,0,14,62,0,0,0,0,0,675,-1,0,11,10,0,15,0,0,0,0
408,Gillijim'sIsle,"Gillijim's Isle",16448,0,0,0,0,448,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
409,IslandofDoctorLapidis,"Island of Doctor Lapidis",16448,0,0,0,0,449,32,0,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
410,RazorwindCanyon,"Razorwind Canyon",1073758272,0,0,1,14,450,0,9,0,0,0,0,0,0,675,-1,0,11,8,0,15,0,0,0,0
411,Bathran'sHaunt,"Bathran's Haunt",1073758272,0,0,1,331,451,604,848,0,0,0,0,0,0,675,-1,0,11,0,0,15,0,0,0,0
