ID,IconFileDataID,ClassID,SubclassID,Sound_override_subclassID,Material,InventoryType,SheatheType,ItemGroupSoundsID
2189,135613,2,4,-1,2,21,1,8
2191,134058,12,0,-1,0,0,0,16
2194,133043,2,4,-1,2,13,3,8
2196,133974,2,4,-1,2,13,7,8
2197,133964,2,4,-1,2,13,7,8
2198,134714,2,14,-1,1,13,0,17
2199,134719,2,14,-1,1,13,0,17
2200,134717,2,14,-1,1,13,0,17
2203,132417,2,1,-1,1,17,1,9
2204,135321,2,8,-1,1,17,1,9
2205,135351,2,8,-1,1,17,1,9
2207,135640,2,15,-1,1,13,3,8
2209,135342,2,15,-1,1,13,3,8
2222,134957,4,6,-1,1,14,4,9
2230,132939,4,4,-1,6,10,0,8
2231,132666,4,1,-1,7,20,0,7
2233,134592,4,2,-1,8,7,0,7
2237,350651,4,2,-1,8,7,0,7
2238,366995,4,1,-1,7,7,0,7
2240,133753,4,1,-1,7,16,0,7
2243,133489,2,4,-1,2,13,3,8
2244,135316,2,7,-1,1,13,3,8
2245,133073,4,3,-1,5,1,0,10
2246,133347,4,0,-1,1,11,0,14
2250,133950,12,0,-1,0,0,0,16
2251,134321,7,8,-1,4,0,0,16
2252,134070,12,0,-1,0,0,0,8
2257,135148,2,10,-1,2,17,2,13
2259,133053,2,4,-1,2,21,3,8
2260,132408,2,0,-1,1,21,3,8
2266,135644,2,15,-1,1,13,3,8
2267,133487,2,4,-1,2,13,3,8
2271,135168,2,10,-1,2,17,2,13
2273,132626,4,3,-1,5,5,0,10
2274,132937,4,3,-1,5,10,0,8
2275,133076,4,3,-1,5,1,0,10
2278,135049,4,2,-1,8,3,0,7
2283,132494,4,1,-1,7,6,0,7
2287,133974,0,5,-1,0,0,0,15
2288,132794,0,5,-1,7,0,0,17
2289,134938,0,8,-1,7,0,1,20
2290,134937,0,8,-1,7,0,1,20
2291,132406,2,1,-1,1,17,1,9
2292,132677,4,1,-1,7,20,0,7
2296,134028,15,0,-1,4,0,0,15
2302,132538,4,2,-1,8,8,0,7
2304,133611,8,14,-1,8,0,0,18
2305,133150,4,1,-1,7,16,0,7
2313,133609,8,14,-1,8,0,0,18
2317,132718,4,2,-1,8,5,0,7
2318,134252,7,6,-1,8,0,0,7
2319,134254,7,6,-1,8,0,0,7
2320,132891,7,5,-1,8,0,0,16
2321,132912,7,5,-1,8,0,0,16
2322,134366,7,11,-1,8,0,0,7
2324,132799,7,11,-1,3,0,0,17
2325,134843,7,11,-1,3,0,0,17
2364,135011,4,1,-1,7,5,0,7
2371,132492,4,2,-1,8,6,0,7
2378,133718,12,0,-1,0,0,0,16
2382,134338,12,0,-1,0,0,0,15
2390,132604,4,3,-1,5,9,0,10
2404,134939,9,1,-1,0,0,0,20
2406,134942,9,1,-1,0,0,0,20
2411,132261,15,5,-1,4,0,0,16
2412,134325,15,0,-1,0,0,0,16
2413,132261,15,0,-1,0,0,0,16
2417,132747,4,3,-1,5,5,0,10
2423,132748,4,3,-1,5,5,0,10
2429,135018,4,1,-1,7,5,0,7
2431,134590,4,1,-1,7,7,0,7
2435,135021,4,1,-1,7,5,0,7
2437,134588,4,1,-1,7,7,0,7
2441,134956,4,6,-1,1,14,4,9
2447,133939,7,9,-1,7,0,0,23
2449,134187,7,9,-1,2,0,0,23
2450,134412,7,9,-1,2,0,0,23
2452,134184,7,9,-1,2,0,0,23
2453,134181,7,9,-1,7,0,0,23
2454,134836,0,2,-1,3,0,0,17
2455,134850,0,1,-1,3,0,0,17
2456,134713,0,1,-1,3,0,0,17
2457,134871,0,2,-1,3,0,0,17
2458,134822,0,2,-1,3,0,0,17
2459,134875,0,1,-1,3,0,0,17
2460,134743,15,0,-1,3,0,0,17
2461,134754,0,1,-1,3,0,0,17
2462,134712,0,1,-1,3,0,0,17
2469,132959,4,2,-1,8,10,0,7
2470,132646,4,2,-1,8,5,0,7
2471,132505,4,2,-1,8,6,0,7
2476,133969,12,0,-1,0,0,0,15
2477,133729,12,0,-1,4,0,0,13
2478,134712,4,0,-1,1,12,0,17
2483,135420,2,1,-1,1,17,1,9
2487,135151,2,10,-1,2,17,2,13
2489,135312,2,8,-1,1,17,1,9
2491,132401,2,1,-1,1,17,1,9
2492,135434,2,4,-1,2,13,3,8
2504,135493,2,2,-1,2,15,4,12
2505,135490,2,2,-1,2,15,4,12
2506,135499,2,2,-1,2,15,4,12
2507,135489,2,2,-1,2,15,4,12
2508,135610,2,3,-1,1,26,1,8
2509,135611,2,3,-1,1,26,1,8
2510,135616,2,3,-1,1,26,1,8
2511,135613,2,3,-1,1,26,1,8
2512,132382,15,0,-1,2,24,0,12
2514,132382,6,2,-1,2,24,0,12
2516,132384,15,0,-1,2,24,0,22
2520,135275,2,7,-1,1,21,3,8
2521,135327,2,8,-1,1,17,1,9
2523,135576,2,1,-1,1,17,1,9
2524,133486,2,4,-1,2,21,3,8
2525,133040,2,5,-1,2,17,1,9
2528,135344,2,7,-1,1,21,3,8
2532,133487,2,4,-1,2,21,3,8
2533,133054,2,5,-1,2,17,1,9
2534,135341,2,15,-1,1,13,3,8
2536,133725,12,0,-1,0,0,0,16
2545,134583,4,4,-1,6,7,0,8
2546,132498,4,3,-1,5,6,0,10
2547,443360,4,3,-1,5,10,0,10
2548,132620,12,0,-1,0,0,0,17
2551,135531,2,18,-1,1,26,5,12
2552,135612,2,3,-1,1,26,0,8
2553,134942,9,6,-1,0,0,0,20
2554,134941,9,6,-1,0,0,0,20
2556,134939,9,6,-1,0,0,0,20
2562,133941,4,0,-1,2,23,0,23
2563,133849,12,0,-1,0,0,0,23
2564,132941,4,2,-1,8,10,0,7
2565,135124,4,0,-1,1,23,7,8
2566,132643,4,1,-1,7,20,0,7
2568,135009,4,1,-1,7,5,0,7
2571,349114,4,1,-1,7,8,0,7
2572,132659,4,1,-1,7,20,0,7
2574,135005,4,1,-1,7,5,0,7
2576,135030,4,0,-1,7,4,0,7
2577,135023,4,0,-1,7,4,0,7
2578,132715,4,1,-1,7,5,0,7
2579,135024,4,0,-1,7,4,0,7
2581,133688,0,7,-1,7,0,0,7
2582,132680,4,1,-1,7,5,0,7
2587,135025,4,0,-1,7,4,0,7
2588,133694,4,2,-1,8,1,0,7
2589,132889,7,5,-1,8,0,0,7
2590,136113,15,0,-1,8,0,0,16
2591,133693,15,0,-1,8,0,0,7
2592,132911,7,5,-1,8,0,0,7
2593,134743,0,5,-1,3,0,0,17
2594,132792,0,5,-1,3,0,0,17
2595,132621,0,5,-1,0,0,0,17
2596,132816,0,5,-1,0,0,0,17
2598,134942,9,2,-1,0,0,0,20
2604,134732,7,11,-1,3,0,0,17
2605,134743,7,11,-1,3,0,0,17
2606,134799,12,0,-1,0,0,0,17
2607,134095,12,0,-1,0,0,0,24
2608,134437,15,0,-1,4,0,0,15
2609,134437,12,0,-1,0,0,0,17
2611,135242,12,0,-1,0,0,0,22
2614,132679,4,1,-1,7,20,0,7
2617,132681,4,1,-1,7,20,0,7
2618,132673,4,1,-1,7,20,0,7
2620,133756,4,1,-1,7,1,0,7
2621,133132,4,1,-1,7,1,0,7
2622,133072,4,1,-1,7,1,0,7
2623,132767,4,1,-1,7,1,0,7
2625,135896,12,0,-1,0,0,0,16
2628,133458,12,0,-1,0,0,0,20
2629,134238,13,0,-1,0,0,0,14
2633,134743,12,0,-1,7,0,0,17
2634,134184,12,0,-1,7,0,0,23
2636,134230,12,0,-1,0,0,0,16
2640,133622,12,0,-1,1,0,0,18
2657,133623,1,0,-1,8,18,0,18
2658,135235,12,0,-1,0,0,0,24
2659,135237,12,0,-1,0,0,0,24
2660,135236,12,0,-1,0,0,0,24
2661,135238,12,0,-1,0,0,0,24
2662,134406,1,0,-1,8,18,0,18
2665,133849,7,8,-1,0,0,0,23
2666,132621,12,0,-1,0,0,0,17
2667,133970,12,0,-1,0,0,0,15
2669,133723,12,0,-1,0,0,0,16
2671,134367,12,0,-1,8,0,0,7
2673,134025,7,8,-1,4,0,0,15
2674,134007,7,8,-1,4,0,0,15
2675,133708,7,8,-1,4,0,0,15
2678,134059,7,11,-1,0,0,0,23
2680,134021,0,5,-1,0,0,0,15
2682,133708,0,5,-1,0,0,0,15
2686,132800,0,5,-1,3,0,0,17
2687,134004,0,5,-1,0,0,0,15
2688,133944,0,8,-1,3,0,0,16
2692,134059,15,0,-1,0,0,0,23
2702,133218,12,0,-1,0,0,0,22
2703,132795,2,14,-1,1,13,0,17
2704,132791,2,14,-1,1,13,7,17
2705,132800,2,14,-1,1,13,0,17
2706,133941,2,14,-1,1,13,0,16
2707,133938,2,14,-1,1,13,0,16
2708,133941,2,14,-1,1,13,0,23
2713,132183,12,0,-1,0,0,0,15
2714,134249,2,14,-1,1,13,7,16
2716,0,2,14,-1,1,13,7,16
2718,0,2,14,-1,1,13,7,17
2721,133118,4,1,-1,7,1,0,7
2723,132797,0,5,-1,3,0,0,17
2725,134332,12,0,-1,0,0,0,20
2755,133740,12,0,-1,0,0,0,19
2756,133677,12,0,-1,0,0,0,20
2760,133633,12,0,-1,0,0,0,18
2770,134566,7,7,-1,2,0,0,22
2771,134579,7,7,-1,1,0,0,22
2772,134572,7,7,-1,1,0,0,22
2774,135612,2,3,-1,1,26,1,8
2775,135242,7,7,-1,1,0,0,22
2776,134571,7,7,-1,2,0,0,22
2779,134182,12,0,-1,0,0,0,23
2782,135491,2,2,-1,2,15,4,12
2788,132792,12,0,-1,0,0,0,17
2789,134065,13,1,-1,4,0,0,14
2798,134572,12,0,-1,1,0,0,22
2800,132689,4,1,-1,7,20,0,7
2802,133434,4,0,-1,2,12,0,14
2803,133435,4,0,-1,2,12,0,14
2804,133438,4,0,-1,4,12,0,14
2806,133628,12,0,-1,1,0,0,18
2807,132418,2,0,-1,1,13,3,8
2808,135142,2,14,-1,1,13,7,8
2810,136040,2,4,-1,2,13,3,8
2811,135138,2,10,-1,2,17,2,13
2812,135639,2,15,-1,1,13,3,8
2813,133491,2,4,-1,2,13,3,8
2816,133482,2,4,-1,2,13,3,8
2817,443352,4,2,-1,8,5,0,7
2820,134376,4,0,-1,4,12,0,14
2822,135355,2,8,-1,1,17,1,9
2823,132397,2,1,-1,1,17,1,9
2824,135500,2,2,-1,2,15,4,12
2825,135497,2,2,-1,2,15,4,12
2826,133282,4,0,-1,2,12,0,14
2829,133729,12,0,-1,0,0,0,16
2830,237274,12,0,-1,0,0,0,16
2831,133730,12,0,-1,0,0,0,16
2833,133733,12,0,-1,0,0,0,19
2834,134717,12,0,-1,0,0,0,17
2835,135232,7,7,-1,0,0,0,22
2836,135235,7,7,-1,0,0,0,22
2838,135238,7,7,-1,0,0,0,22
2840,133216,7,7,-1,2,0,0,8
2841,133227,7,7,-1,2,0,0,8
2842,133215,7,7,-1,2,0,0,8
2843,133727,12,0,-1,0,0,0,16
2846,133981,12,0,-1,0,0,0,16
2847,135327,2,7,-1,1,21,3,8
2848,133483,2,4,-1,2,13,3,8
2851,132491,4,4,-1,6,6,0,8
2853,132602,4,4,-1,6,9,0,8
2854,132602,4,3,-1,5,9,0,8
2855,134294,12,0,-1,0,0,0,15
2856,135128,12,0,-1,1,0,0,8
2858,134719,12,0,-1,0,0,0,17
2862,135248,0,8,-1,0,0,0,22
2863,135249,0,8,-1,0,0,0,22
2864,132738,4,3,-1,5,5,0,8
2866,132630,4,3,-1,5,5,0,8
2867,132604,4,3,-1,5,9,0,8
2868,132606,4,3,-1,5,9,0,8
2869,132631,4,3,-1,5,5,0,8
2870,132750,4,3,-1,5,5,0,8
2871,135250,0,8,-1,0,0,0,22
2875,133346,12,0,-1,0,0,0,14
2876,134355,12,0,-1,8,0,0,7
2877,135324,2,8,-1,1,17,1,9
2879,135466,4,0,-1,1,23,7,24
2880,133588,7,11,-1,7,0,0,23
2881,134942,9,4,-1,0,0,0,20
2884,133714,2,4,-1,2,13,7,8
2887,134369,15,0,-1,8,0,0,7
2889,134939,9,5,-1,0,0,0,20
2890,134363,15,0,-1,8,0,0,7
2892,132290,0,8,-1,3,0,0,17
2894,132800,0,5,-1,0,0,0,17
2895,134799,15,1,-1,3,0,0,17
2899,132490,4,2,-1,8,6,0,7
2901,134708,2,14,-1,1,21,0,8
2909,133694,12,0,-1,0,0,0,7
2911,132493,4,1,-1,7,6,0,7
2913,135036,4,1,-1,7,3,0,7
2915,133039,2,5,-1,2,17,1,9
2919,133438,4,0,-1,2,12,0,14
2921,134414,4,0,-1,2,12,0,14
2922,134333,4,0,-1,2,12,0,24
2925,134304,12,0,-1,0,0,0,7
2928,133849,15,0,-1,7,0,0,23
2929,133848,7,11,-1,7,0,0,23
2930,134743,15,0,-1,7,0,0,17
2931,134183,15,0,-1,7,0,0,23
2932,134186,7,11,-1,7,0,0,23
2933,133347,4,0,-1,3,11,0,14
2934,134360,7,6,-1,8,0,0,7
2939,136124,12,0,-1,0,0,0,17
2940,134297,15,0,-1,4,0,0,15
2941,135654,2,15,-1,1,13,3,8
2942,132938,2,13,-1,1,13,7,8
2943,134335,4,0,-1,3,23,7,21
2944,134336,4,0,-1,3,23,7,21
2945,135426,12,0,-1,1,0,0,8
2946,135641,15,0,-1,1,0,0,8
2947,135426,15,0,-1,1,0,0,8
2948,133439,4,0,-1,4,12,0,14
2951,133354,4,0,-1,2,11,0,14
2953,133757,4,1,-1,7,16,0,7
2957,132647,4,1,-1,7,5,0,7
2961,135013,4,2,-1,8,5,0,7
2967,132589,4,3,-1,5,8,0,10
2968,132962,4,3,-1,5,10,0,10
2978,134589,4,3,-1,5,7,0,8
2979,132543,4,3,-1,5,8,0,10
2980,132939,4,3,-1,5,10,0,8
2981,132649,4,1,-1,7,20,0,7
2989,132628,4,3,-1,5,5,0,8
2990,134582,4,3,-1,5,7,0,8
2991,132588,4,3,-1,5,8,0,8
2992,132944,4,3,-1,5,10,0,8
2996,132890,7,5,-1,7,0,0,7
2997,132913,7,5,-1,8,0,0,7
2998,134377,12,0,-1,0,0,0,24
2999,134068,12,0,-1,0,0,0,8
3001,134189,4,0,-1,2,12,0,23
3002,134229,4,0,-1,2,12,0,12
3003,133884,4,0,-1,2,12,0,15
3004,134514,4,0,-1,2,12,0,16
3006,134095,4,0,-1,2,12,0,24
3010,133849,15,0,-1,4,0,0,23
3011,133126,4,2,-1,8,1,0,7
3012,134938,0,8,-1,4,0,0,20
3013,134943,0,8,-1,4,0,0,20
3014,132392,12,0,-1,0,0,0,8
3015,135242,4,0,-1,2,12,0,24
3018,134367,4,1,-1,7,16,0,7
3020,133117,4,2,-1,8,1,0,7
3028,135495,2,2,-1,2,15,4,12
3041,135614,2,3,-1,1,26,1,8
3044,133476,2,4,-1,2,22,3,8
3045,132588,4,3,-1,5,8,0,10
3047,132945,4,3,-1,5,10,0,8
3051,132939,4,3,-1,5,10,0,10
3056,134587,4,2,-1,8,7,0,7
3065,132541,4,1,-1,7,8,0,7
3075,133146,4,1,-1,7,1,0,7
3078,135492,2,2,-1,2,15,4,12
3081,134076,12,0,-1,0,0,0,24
3083,134064,12,0,-1,0,0,0,24
3084,134063,12,0,-1,0,0,0,24
3087,132792,0,1,-1,4,0,0,17
3107,135425,15,0,-1,1,0,0,8
3108,135427,15,0,-1,1,0,0,8
3109,135641,12,0,-1,1,0,0,8
3110,133854,12,0,-1,0,0,0,15
3111,132410,15,0,-1,1,0,0,8
3128,132392,12,0,-1,1,0,0,8
3131,135421,15,0,-1,1,0,0,8
3135,135419,15,0,-1,1,0,0,8
3136,132393,12,0,-1,1,0,0,8
3137,135423,15,0,-1,1,0,0,8
3145,133980,2,15,-1,1,13,3,8
3148,135012,4,0,-1,7,4,0,7
3152,366397,4,2,-1,8,10,0,7
3155,134938,12,0,-1,0,0,0,20
3156,132604,12,0,-1,0,0,0,10
3157,132606,12,0,-1,0,0,0,8
3162,133719,12,0,-1,0,0,0,12
3164,134339,7,11,-1,0,0,0,15
3165,134720,12,0,-1,0,0,0,17
3168,134304,15,0,-1,4,0,0,16
3171,133722,15,0,-1,4,0,0,16
3172,134342,7,8,-1,4,0,0,15
3173,134027,7,8,-1,4,0,0,15
3174,134437,7,8,-1,4,0,0,17
3175,134370,15,0,-1,4,0,0,7
3176,134294,15,0,-1,4,0,0,16
3177,133723,15,0,-1,4,0,0,16
3179,134306,15,0,-1,4,0,0,7
3180,134303,15,0,-1,4,0,0,16
3182,136113,7,5,-1,0,0,0,16
3183,134297,12,0,-1,0,0,0,15
3188,135348,2,8,-1,1,17,1,9
3197,135357,2,8,-1,1,17,1,9
3202,132605,4,2,-1,8,9,0,7
3203,133488,2,5,-1,2,17,1,9
3208,133479,2,5,-1,2,17,1,9
3211,132600,4,3,-1,5,9,0,8
3216,132682,4,1,-1,7,20,0,7
3217,132512,4,1,-1,7,6,0,7
3218,132602,12,0,-1,0,0,0,10
3220,134005,0,5,-1,0,0,0,15
3224,132607,4,1,-1,7,9,0,7
3227,135149,2,10,-1,2,17,2,13
3228,132601,4,4,-1,6,9,0,8
3229,132496,4,1,-1,7,6,0,7
3231,135038,4,3,-1,5,3,0,8
3239,135255,0,8,-1,0,0,0,22
3240,135256,0,8,-1,0,0,0,22
3241,135257,0,8,-1,0,0,0,22
3242,132736,4,4,-1,6,5,0,11
3243,134584,4,4,-1,6,7,0,11
3244,132535,4,4,-1,6,8,0,11
3245,132938,4,4,-1,6,10,0,11
3246,135033,4,4,-1,6,3,0,11
3247,132490,4,3,-1,5,6,0,10
3249,133215,15,0,-1,0,0,0,22
3251,134732,12,0,-1,0,0,1,17
3255,133735,12,0,-1,0,0,0,19
3256,134186,12,0,-1,0,0,0,23
3258,134339,12,0,-1,0,0,0,15
3259,134370,15,0,-1,8,0,0,7
3264,134360,12,0,-1,0,0,0,15
3267,135280,2,7,-1,1,13,3,8
3269,133053,2,4,-1,2,13,3,12
3270,349115,4,1,-1,7,5,0,7
3273,367073,4,4,-1,6,5,0,8
3275,445517,4,1,-1,7,10,0,7
3276,134955,4,6,-1,2,14,4,13
3279,132539,4,3,-1,5,8,0,10
3281,132963,4,3,-1,5,10,0,10
3283,132719,4,3,-1,5,5,0,8
3286,132953,4,2,-1,8,10,0,7
3288,132657,4,2,-1,8,5,0,7
3291,134706,4,1,-1,7,7,0,7
3300,132936,15,0,-1,4,0,0,15
3302,132537,4,3,-1,5,8,0,10
3304,132959,4,3,-1,5,10,0,10
3306,132647,4,3,-1,5,5,0,8
3311,132607,4,2,-1,8,8,0,7
3316,134173,12,0,-1,0,0,0,15
3318,133640,12,0,-1,0,0,0,15
3320,133693,4,1,-1,7,6,0,7
3325,132415,2,1,-1,1,17,1,9
3327,135158,2,10,-1,2,17,2,13
3328,132675,4,1,-1,7,20,0,7
3331,133770,4,1,-1,7,16,0,7
3336,135646,2,15,-1,1,13,3,8
3337,132484,12,0,-1,0,0,0,7
3338,135231,12,0,-1,0,0,0,24
3340,134577,12,0,-1,0,0,0,22
3344,133694,4,1,-1,7,6,0,7
3345,133117,4,1,-1,7,1,0,7
3346,134435,2,6,-1,1,17,2,9
3347,134305,12,0,-1,0,0,0,16
3349,133624,12,0,-1,0,0,0,18
3350,0,2,4,-1,2,13,3,8
3351,133942,2,14,-1,2,13,3,12
3352,133642,1,0,-1,8,18,0,18
3355,133938,7,9,-1,7,0,0,23
3356,134183,7,9,-1,7,0,0,23
3357,134413,7,9,-1,7,0,0,23
3358,134188,7,9,-1,2,0,0,23
3360,133718,4,0,-1,1,23,3,12
3362,133942,2,14,-1,2,13,2,12
3366,135280,2,8,-1,1,13,1,9
3368,135129,2,14,-1,2,13,2,8
3369,133849,7,9,-1,7,0,0,23
3370,132492,4,1,-1,7,6,0,7
3371,132380,7,11,-1,3,0,0,24
3372,132793,7,11,-1,3,0,0,24
3374,132495,4,1,-1,7,6,0,7
3375,132612,4,1,-1,7,9,0,7
3379,132602,4,1,-1,7,9,0,7
3380,132515,4,1,-1,7,6,0,7
3382,134857,0,2,-1,3,0,0,17
3383,134717,0,2,-1,3,0,0,17
3385,134851,0,1,-1,3,0,0,17
3386,134743,0,1,-1,3,0,0,17
3387,134842,0,1,-1,3,0,0,17
3388,134858,0,2,-1,3,0,0,17
3389,134844,0,2,-1,3,0,0,17
3390,134872,0,2,-1,3,0,0,17
3391,134837,0,2,-1,3,0,0,17
3392,133077,4,2,-1,8,1,0,7
3402,134360,15,0,-1,4,0,0,16
3405,134334,12,0,-1,0,0,0,14
3406,132914,12,0,-1,0,0,0,16
3407,134132,12,0,-1,0,0,0,24
3408,134414,12,0,-1,0,0,0,24
3411,132926,12,0,-1,0,0,0,16
3412,136113,12,0,-1,0,0,0,16
3413,135330,2,15,-1,1,13,3,8
3415,135169,2,10,-1,2,17,2,13
3418,133944,12,0,-1,0,0,0,23
3419,133436,4,0,-1,2,23,0,23
3421,133939,4,0,-1,2,23,0,23
3425,135463,12,0,-1,0,0,0,21
3426,135031,4,0,-1,7,4,0,7
3427,135022,4,0,-1,7,4,0,7
3431,132717,4,2,-1,8,5,0,7
3433,135131,2,6,-1,1,17,2,9
3438,133439,0,0,-1,0,0,0,21
3441,134799,0,8,-1,2,0,0,17
3448,134187,0,5,-1,0,0,0,23
3451,134799,4,0,-1,3,23,7,17
3455,135313,2,7,-1,1,13,3,8
3456,132161,0,8,-1,2,12,0,16
3463,132330,15,0,-1,1,0,0,8
3466,133587,7,11,-1,7,0,0,23
3470,135243,7,7,-1,0,0,0,22
3476,132121,12,0,-1,0,0,0,15
3478,135244,7,7,-1,0,0,0,22
3480,135036,4,3,-1,5,3,0,8
3481,135040,4,3,-1,5,3,0,8
3486,135245,7,7,-1,0,0,0,22
3494,134294,2,13,-1,1,13,7,8
3496,136168,12,0,-1,0,0,0,17
3498,133298,12,0,-1,0,0,0,14
3500,133343,15,0,-1,0,0,0,8
3501,134064,15,0,-1,0,0,0,8
3502,134531,12,0,-1,0,0,0,23
3503,134939,15,0,-1,0,0,0,20
3504,134941,12,0,-1,0,0,0,20
3505,133344,12,0,-1,0,0,0,14
3507,134720,0,8,-1,0,0,0,17
3509,134303,12,0,-1,0,0,0,16
3510,133884,12,0,-1,0,0,0,15
3513,134940,12,0,-1,0,0,0,20
3515,135144,12,0,-1,0,0,0,13
3518,134940,12,0,-1,7,0,0,20
3519,134939,12,0,-1,2,0,0,20
3522,132715,4,3,-1,5,5,0,10
3524,132542,4,3,-1,5,8,0,10
3525,132603,4,3,-1,5,9,0,10
3529,133072,4,3,-1,5,1,0,10
3530,133684,0,7,-1,7,0,0,7
3531,133687,0,7,-1,7,0,0,7
3554,132768,12,0,-1,0,0,0,14
3556,133116,4,1,-1,7,1,0,7
3557,132483,4,0,-1,7,19,0,7
3558,132655,4,1,-1,7,20,0,7
3562,132494,4,2,-1,8,6,0,7
3564,132761,12,0,-1,0,0,0,9
3566,132716,4,2,-1,8,5,0,7
3569,132683,4,1,-1,7,20,0,7
3573,134403,1,0,-1,4,18,0,18
3574,133581,1,0,-1,4,18,0,18
3575,133232,7,7,-1,2,0,0,8
3576,133219,7,7,-1,6,0,0,8
3587,132497,4,1,-1,7,6,0,7
3589,132514,4,1,-1,7,6,0,7
3590,132605,4,1,-1,7,9,0,7
3595,132513,4,1,-1,7,6,0,7
3601,133472,12,0,-1,0,0,0,20
3605,134404,1,0,-1,8,18,0,18
3613,132943,12,0,-1,0,0,0,15
3617,133281,12,0,-1,0,0,0,14
3618,134299,12,0,-1,0,0,0,15
3619,134344,12,0,-1,0,0,0,18
3621,133731,12,0,-1,0,0,0,15
3627,133723,12,0,-1,0,0,0,15
3629,133343,12,0,-1,0,0,0,14
3631,133721,12,0,-1,0,0,0,16
3632,134296,12,0,-1,0,0,0,15
3634,133730,12,0,-1,0,0,0,15
3640,134159,12,0,-1,0,0,0,15
3647,132601,4,1,-1,7,9,0,7
3658,133743,12,0,-1,2,0,0,19
3659,133739,12,0,-1,2,0,0,19
3660,132761,12,0,-1,2,0,0,19
3662,134003,0,5,-1,0,0,0,15
3665,132835,0,5,-1,0,0,0,16
3670,133718,15,0,-1,4,0,0,12
3671,133730,15,0,-1,4,0,0,16
3673,132381,15,0,-1,0,0,0,12
3674,132535,15,0,-1,4,0,0,10
3675,135434,15,0,-1,2,23,0,12
3684,132767,12,0,-1,0,0,0,14
3685,132834,7,8,-1,4,0,0,16
3686,132381,12,0,-1,0,0,0,16
3688,134086,12,0,-1,0,0,0,24
3689,134085,12,0,-1,0,0,0,24
3690,134084,12,0,-1,0,0,0,24
3691,134128,12,0,-1,0,0,0,24
3693,135276,12,0,-1,0,0,0,8
3694,134718,4,0,-1,2,23,0,17
3696,134718,2,14,-1,2,13,0,17
3699,134787,2,14,-1,2,13,0,17
3702,134339,15,0,-1,4,0,0,15
3703,132795,0,5,-1,0,0,0,17
3705,133725,15,0,-1,0,0,0,16
3706,134938,12,0,-1,2,0,0,20
3708,135471,12,0,-1,0,0,0,12
3711,133736,15,0,-1,2,0,0,20
3712,134026,7,8,-1,4,0,0,15
3715,132612,12,0,-1,0,0,0,8
3716,134169,12,0,-1,0,0,0,15
3717,133639,12,0,-1,0,0,0,18
3720,134366,12,0,-1,0,0,0,7
3722,134367,15,0,-1,8,0,0,7
3724,133723,15,0,-1,8,0,0,16
3725,133722,15,0,-1,8,0,0,16
3728,133970,0,5,-1,0,0,0,15
3732,133136,4,1,-1,7,1,0,7
3733,132624,4,4,-1,6,5,0,8
3739,132501,4,0,-1,4,11,0,14
3745,133434,12,0,-1,0,0,0,24
3746,133628,15,0,-1,0,0,0,18
3747,132499,4,2,-1,8,6,0,7
3753,132506,4,2,-1,8,6,0,7
3755,132416,2,0,-1,1,13,3,8
3756,134754,4,0,-1,2,23,7,17
3757,134743,4,0,-1,2,23,7,17
3758,132495,4,4,-1,6,6,0,8
3762,133628,1,0,-1,7,18,0,18
3765,135034,4,3,-1,5,3,0,10
3766,132921,15,0,-1,4,0,0,16
3767,134944,15,0,-1,4,0,0,20
3769,135464,15,0,-1,4,0,0,21
3771,133969,0,5,-1,0,0,0,15
3773,132794,0,8,-1,7,0,0,17
3774,133711,2,4,-1,2,13,7,8
3775,132274,0,8,-1,3,0,0,17
3776,132274,15,0,-1,3,0,0,17
3788,134087,4,0,-1,2,12,0,24
3789,134335,4,0,-1,2,12,0,24
3790,134938,4,0,-1,2,12,0,20
3791,134249,4,0,-1,2,12,0,16
3799,132681,4,1,-1,7,5,0,7
3818,134193,7,9,-1,7,0,0,23
3819,459148,7,9,-1,7,0,0,23
3820,134191,7,9,-1,7,0,0,23
3821,134196,7,9,-1,7,0,0,23
3823,134798,0,1,-1,3,0,0,17
3824,134803,0,8,-1,3,0,0,17
3825,134823,0,2,-1,3,0,0,17
3826,134859,0,2,-1,3,0,0,17
3827,134852,0,1,-1,3,0,0,17
3828,134712,0,2,-1,3,0,0,17
3829,134800,0,8,-1,3,0,0,17
3835,132605,4,3,-1,5,9,0,8
3836,133071,4,3,-1,5,1,0,8
3837,133138,4,3,-1,5,1,0,8
3842,134585,4,3,-1,5,7,0,8
3843,134584,4,3,-1,5,7,0,8
3854,135275,2,8,-1,1,17,1,9
3857,134579,7,7,-1,7,0,0,22
3858,134576,7,7,-1,1,0,0,22
3859,133234,7,7,-1,2,0,0,8
3860,133220,7,7,-1,2,0,0,8
3861,133218,7,7,-1,2,0,0,8
3862,134251,12,0,-1,0,0,0,15
3863,135992,12,0,-1,0,0,0,16
3864,134117,7,4,-1,3,0,0,24
3865,133980,2,15,-1,1,22,3,8
3871,134939,9,4,-1,0,0,0,20
3876,134298,12,0,-1,0,0,0,15
3877,136063,12,0,-1,0,0,0,15
3879,132179,12,0,-1,0,0,0,15
3880,134176,12,0,-1,0,0,0,15
3882,132915,15,0,-1,2,0,0,16
3889,133135,4,1,-1,7,1,0,7
3890,133122,4,2,-1,8,1,0,7
3895,132392,2,0,-1,1,21,1,8
