ID,Description_lang,Amount,Flags,Operator,CriteriaID,Parent,OrderIndex
599,"Perdition's Blade",1,2,0,4548,579,9
600,"Draconic for Dummies",1,2,0,7364,579,28
601,"Thunderfury, Blessed Blade of the Windseeker",1,2,0,8146,579,2
602,"Shard of the Flame",1,2,0,5056,579,26
603,"Legplates of Ten Storms",1,2,0,4554,579,15
604,"Essence of the Firelord",1,2,0,8893,579,27
605,"Netherwind Pants",1,2,0,4557,579,18
606,"Bonereaver's Edge",1,2,0,4562,579,23
607,"Sulfuras, Hand of Ragnaros",1,2,0,318,579,5
609,"Successfully fish from a school.",1,0,8,0,0,0
610,"Greater Sagefish School",1,2,0,3861,609,18
611,"Sporefish School",1,2,0,3628,609,10
612,"Mudfish School",1,2,0,3625,609,4
613,"School of Darter",1,2,0,3626,609,6
614,"Firefin Snapper School",1,2,0,3860,609,12
615,"Stonescale Eel Swarm",1,2,0,3864,609,19
616,"Bluefish School",1,2,0,3624,609,2
617,"Abundant Oily Blackmouth School",1,2,0,3851,609,7
618,"Abundant Firefin Snapper School",1,2,0,3852,609,13
619,"Brackish Mixed School",1,2,0,3623,609,0
620,"Teeming Oily Blackmouth School",1,2,0,3862,609,8
621,"Highland Mixed School",1,2,0,3627,609,9
622,"Oily Blackmouth School",1,2,0,3859,609,5
623,"Sagefish School",1,2,0,3858,609,17
624,"Lesser Sagefish School",1,2,0,3855,609,16
625,"School of Deviate Fish",1,2,0,3854,609,15
626,"Sparse Oily Blackmouth School",1,2,0,3856,609,3
627,"Sparse Firefin Snapper School",1,2,0,3857,609,11
628,"Teeming Firefin Snapper School",1,2,0,3863,609,14
629,"Lesser Oily Blackmouth School",1,2,0,3853,609,1
630,"Glassfin Minnow School",1,2,0,5283,609,26
631,"Nettlefish School",1,2,0,5287,609,30
632,"Borean Man O' War School",1,2,0,5278,609,20
633,"Moonglow Cuttlefish School",1,2,0,5285,609,28
634,"Musselback Sculpin School",1,2,0,5286,609,29
635,"Barrelhead Goby School",1,2,0,5276,609,21
636,"Deep Sea Monsterbelly School",1,2,0,5279,609,22
637,"Fangtooth Herring School",1,2,0,5281,609,24
638,"Glacial Salmon School",1,2,0,5282,609,25
639,"Imperial Manta Ray School",1,2,0,5284,609,27
640,"Dragonfin Angelfish School",1,2,0,5280,609,23
642,"Defeat Yan-Zhu the Uncasked in Stormstout Brewery on Heroic Difficulty.",0,0,4,0,0,0
643,"Yan-Zhu the Uncasked",1,2,0,19109,642,0
645,"Earn a 2200 personal rating in the 2v2 bracket of the arena.",0,0,4,0,0,0
646,"2200 rating",2200,2,0,451,645,1
648,"Defeat the classic, level 60 version of Onyxia.",1,0,8,0,0,0
649,"The Only Prescription",1,2,0,4437,648,4
650,"The Forging of Quel'Serrar",1,2,0,4270,648,5
651,"Victory for the Alliance",1,2,0,4266,648,1
652,"Eskhandar's Collar",1,2,0,4286,648,12
653,"Onyxia Hide Backpack",1,2,0,4271,648,6
654,"Victory for the Horde",1,2,0,4267,648,3
655,"A Proper String",1,2,0,4268,648,2
656,Deathbringer,1,2,0,4282,648,8
657,"Ring of Binding",1,2,0,4284,648,10
658,"Shard of the Scale",1,2,0,4287,648,13
659,"Vis'kag the Bloodletter",1,2,0,4283,648,9
660,"Ancient Cornerstone Grimoire",1,2,0,4272,648,7
661,"Sapphiron Drape",1,2,0,4285,648,11
663,"Earn exalted status with The Kirin Tor.",0,0,4,0,0,0
664,"Exalted with Kirin Tor",42000,2,0,4742,663,1
666,"Equip 25 unique tabards.",25,0,8,0,0,0
667,"Tabard of the Protector",1,2,0,2338,666,3
668,"Aldor Tabard",1,2,0,2893,666,6
669,"Battle Tabard of the Defilers",1,2,0,2894,666,7
670,"Blood Knight Tabard",1,2,0,2895,666,8
671,"Tabard of the Argent Dawn",1,2,0,2925,666,38
672,"Tabard of the Defender",1,2,0,2926,666,39
673,"Tabard of the Shattered Sun",1,2,0,2929,666,42
674,"Thrallmar Tabard",1,2,0,2931,666,44
675,"Tranquillien Tabard",1,2,0,2932,666,45
676,"Warsong Battle Tabard",1,2,0,2933,666,46
677,"Frostwolf Battle Tabard",1,2,0,2899,666,12
678,"Honor Hold Tabard",1,2,0,2901,666,14
679,"Knight's Colors",1,2,0,2903,666,16
680,"Lower City Tabard",1,2,0,2905,666,18
681,"Ogri'la Tabard",1,2,0,2907,666,20
682,"Private's Tabard",1,2,0,2908,666,21
683,"Sha'tar Tabard",1,2,0,2911,666,24
684,"Skyguard Tabard",1,2,0,2913,666,26
685,"Arathor Battle Tabard",1,2,0,2335,666,0
686,"Tabard of the Arcane",1,2,0,2924,666,37
687,"Sporeggar Tabard",1,2,0,2914,666,27
688,"Stone Guard's Herald",1,2,0,2915,666,28
689,"Tabard of Frost",1,2,0,2919,666,32
690,"Tabard of Nature",1,2,0,2921,666,34
691,"Scryers Tabard",1,2,0,2910,666,23
692,"Keepers of Time Tabard",1,2,0,2902,666,15
693,"Tabard of Stormwind",1,2,0,2922,666,35
694,"Stormpike Battle Tabard",1,2,0,2916,666,29
695,"Tabard of Flame",1,2,0,2918,666,31
696,"Kurenai Tabard",1,2,0,2904,666,17
697,"Tabard of Summer Skies",1,2,0,2923,666,36
698,"Tabard of Fury",1,2,0,2920,666,33
699,"Tabard of the Illidari",1,2,0,2337,666,2
700,"Guild Tabard",1,2,0,2340,666,5
701,"Consortium Tabard",1,2,0,2336,666,1
702,"Contest Winner's Tabard",1,2,0,2898,666,11
703,"Tabard of the Scarlet Crusade",1,2,0,2928,666,41
704,"Cenarion Expedition Tabard",1,2,0,2896,666,9
705,"Tabard of Brute Force",1,2,0,6172,666,49
706,"Tabard of the Explorer",1,2,0,6171,666,48
707,"Green Trophy Tabard of the Illidari",1,2,0,2900,666,13
708,"Mag'har Tabard",1,2,0,2906,666,19
709,"Loremaster's Colors",1,2,0,6151,666,47
710,"Tabard of the Argent Crusade",1,2,0,6976,666,50
711,"Tabard of the Ebon Blade",1,2,0,6977,666,51
712,"Tabard of the Wyrmrest Accord",1,2,0,6978,666,52
713,"Tabard of the Kirin Tor",1,2,0,6979,666,53
714,"Furious Gladiator's Tabard",1,2,0,12598,666,69
715,"Tabard of Summer Flames",1,2,0,2339,666,4
716,"Tabard of the Void",1,2,0,2930,666,43
717,"Renowned Guild Tabard",1,2,0,16886,666,86
718,"Silverwing Battle Tabard",1,2,0,2912,666,25
719,"Tabard of the Lightbringer",1,2,0,13241,666,72
720,"Tabard of the Hand",1,2,0,2927,666,40
721,"Relentless Gladiator's Tabard",1,2,0,12599,666,70
722,"Competitor's Tabard",1,2,0,2897,666,10
723,"Scout's Tabard",1,2,0,2909,666,22
724,"Wrathful Gladiator's Tabard",1,2,0,13242,666,73
725,"Tabard of Brilliance",1,2,0,2917,666,30
726,"Bilgewater Cartel Tabard",1,2,0,16325,666,80
727,"Tabard of Conquest (Horde)",1,2,0,11761,666,68
728,"Tabard of the Earthen Ring",1,2,0,16323,666,78
729,"Tabard of the Wildhammer Clan",1,2,0,16320,666,75
730,"Silver Covenant Tabard",1,2,0,11307,666,64
731,"Sunreaver Tabard",1,2,0,11308,666,65
732,"Argent Crusader's Tabard",1,2,0,11309,666,66
733,"Silvermoon City Tabard",1,2,0,11298,666,54
734,"Sen'jin Tabard",1,2,0,11299,666,55
735,"Undercity Tabard",1,2,0,11300,666,56
736,"Thunder Bluff Tabard",1,2,0,11301,666,57
737,"Darnassus Tabard",1,2,0,11302,666,58
738,"Exodar Tabard",1,2,0,11303,666,59
739,"Gnomeregan Tabard",1,2,0,11304,666,60
740,"Ironforge Tabard",1,2,0,11305,666,61
741,"Stormwind Tabard",1,2,0,11306,666,62
742,"Tabard of Conquest (Alliance)",1,2,0,11760,666,67
743,"Hellscream's Reach Tabard",1,2,0,16328,666,83
744,"Gilneas Tabard",1,2,0,16326,666,81
745,"Orgrimmar Tabard",1,2,0,11378,666,63
746,"Tabard of the Achiever",1,2,0,12600,666,71
747,"Tabard of the Dragonmaw Clan",1,2,0,16319,666,74
748,"Tabard of Therazane",1,2,0,16321,666,76
749,"Tabard of the Guardians of Hyjal",1,2,0,16322,666,77
750,"Tabard of Ramkahen",1,2,0,16324,666,79
751,"Baradin's Wardens Tabard",1,2,0,16327,666,82
752,"Krom'gar Tabard",1,2,0,16329,666,84
753,"Illustrious Guild Tabard",1,2,0,16885,666,85
755,"First person on the realm to achieve 450 skill in fishing.",0,0,4,0,0,0
756,"Skill to 450",450,2,0,5696,755,1
758,"Quests completed",0,0,5,0,0,0
759,"Daily quests",0,0,0,4984,758,2
760,"Total quests",0,0,0,3631,758,1
762,"Creatures killed",0,0,5,0,0,0
763,Beasts,0,0,0,4948,762,1
764,Elemental,0,0,0,4951,762,4
765,Humanoid,0,0,0,4953,762,6
766,Mechanical,0,0,0,4954,762,7
767,Undead,0,0,0,4955,762,8
768,Unspecified,0,0,0,4956,762,9
769,Totems,0,0,0,4957,762,10
770,Demons,0,0,0,4949,762,2
771,Dragonkin,0,0,0,4950,762,3
772,Giant,0,0,0,4952,762,5
774,"Critters killed",0,0,4,0,0,0
775,"Critters killed",0,0,0,4958,774,1
777,"Deaths from fatigue",0,0,4,0,0,0
778,"Deaths from fatigue",0,0,0,148,777,1
780,"Use a Handful of Rose Petals on each of the race/class combinations listed below.",0,0,4,0,0,0
781,"Troll Rogue",1,0,0,6317,780,8
782,"Orc Death Knight",1,0,0,6302,780,2
783,"Night Elf Priest",1,0,0,6314,780,4
784,"Orc Shaman",1,0,0,6315,780,5
785,"Tauren Druid",1,0,0,6316,780,6
786,"Undead Warrior",1,0,0,6318,780,7
787,"Gnome Warlock",1,0,0,6312,780,1
788,"Human Death Knight",1,0,0,6313,780,3
789,"Blood Elf Mage",1,0,0,6319,780,9
790,"Dwarf Hunter",1,0,0,6321,780,11
791,"Draenei Paladin",1,0,0,6320,780,10
793,"Loremaster of Outland",0,0,4,0,0,0
794,"Shadow of the Betrayer",0,0,0,3889,793,6
795,,0,0,0,3885,800,0
796,"On the Blade's Edge",0,0,0,3887,793,4
797,"Into the Nether",0,0,0,3888,793,5
798,"Mysteries of the Marsh",0,0,0,3884,793,1
799,,0,0,0,3917,800,1
800,"Terror of Terokkar",1,64,8,0,793,2
802,"Highest Leatherworking skill",0,0,4,0,0,0
803,"Leatherworking skill",525,1,0,5718,802,1
805,"Quests abandoned",0,0,4,0,0,0
806,"Quests abandoned",0,0,0,5289,805,1
808,"Circle of Blood matches",0,0,4,0,0,0
809,"Circle of Blood matches",0,0,0,5729,808,1
811,"Defeat Charlga Razorflank.",1,0,8,0,0,0
812,"Charlga Razorflank",1,2,0,18528,811,1
813,"An Unholy Alliance",1,2,0,4409,811,4
814,"A Vengeful Fate",1,2,0,4250,811,2
815,"The Crone of the Kraul",1,2,0,4251,811,3
817,"Defeat Amnennar the Coldbringer.",1,0,8,0,0,0
820,"Amnennar the Coldbringer",1,2,0,24977,817,0
822,"Defeat Archaedas.",1,0,8,0,0,0
823,Archaedas,1,2,0,18531,822,1
824,"The Platinum Discs ",1,2,0,4256,822,2
825,"Find the Gems and Power Source",1,2,0,4257,822,3
826,"Restoring the Necklace",1,2,0,4258,822,4
828,"Defeat Chief Ukorz Sandscalp.",0,0,4,0,0,0
829,"Chief Ukorz Sandscalp",1,2,0,3265,828,1
831,"Defeat Princess Theradras.",1,0,8,0,0,0
832,"Princess Theradras",1,2,0,18532,831,1
833,"Corruption of Earth and Seed",1,2,0,4259,831,2
834,"Corruption of Earth and Seed",1,2,0,4260,831,3
836,"Ring of Trials victories",0,0,4,0,0,0
837,"Ring of Trials victories",0,0,0,5735,836,1
839,"Cyanigosa kills (Heroic Violet Hold)",0,0,4,0,0,0
840,Cyanigosa,1,0,0,5613,839,1
842,"Obtain a Brewfest mount, or transform yours into one using Brewfest Hops.",1,0,8,0,0,0
843,,1,2,0,10968,842,7
844,"Brewfest Kodo",0,2,0,6207,842,1
845,,1,2,0,10966,842,5
846,"Brewfest Ram",0,2,0,6209,842,3
847,,1,2,0,10967,842,6
848,,1,2,0,10969,842,8
849,"swift brewfest ram",0,2,0,6208,842,2
850,"Great Brewfest Kodo",0,2,0,6210,842,4
852,"Deaths from Vanndar Stormpike",0,0,4,0,0,0
853,"Killed by Vanndar Stormpike",0,0,0,4965,852,1
855,"Throw a snowball at Muradin Bronzebeard during the Feast of Winter Veil.",1,0,8,0,0,0
856,,1,2,0,10442,855,2
857,,1,2,0,10443,855,3
858,,1,2,0,10441,855,1
860,"Fish up 250 items.",0,0,4,0,0,0
861,"Catch 250 fish",250,1,0,5288,860,1
863,"Complete the heroic Burning Crusade dungeon achievements listed below.",0,0,4,0,0,0
864,"Heroic The Mechanar",0,0,0,4035,863,12
865,"Heroic The Botanica",0,0,0,4036,863,13
866,"Heroic Magister's Terrace",0,0,0,4038,863,15
867,"Heroic Auchenai Crypts",0,0,0,4039,863,16
868,"Heroic Mana-Tombs",0,0,0,4027,863,5
869,"Heroic The Shattered Halls",0,0,0,4034,863,11
870,"Heroic The Arcatraz",0,0,0,4037,863,14
871,"Heroic Hellfire Ramparts",0,0,0,4023,863,1
872,"Heroic Opening of the Dark Portal",0,0,0,4032,863,9
873,"Heroic The Steamvault",0,0,0,4033,863,10
874,"Heroic Shadow Labyrinth",0,0,0,4030,863,8
875,"Heroic The Blood Furnace",0,0,0,4024,863,2
876,"Heroic The Slave Pens",0,0,0,4025,863,3
877,"Heroic Underbog",0,0,0,4026,863,4
878,"Heroic The Escape From Durnholde",0,0,0,4028,863,6
879,"Heroic Sethekk Halls",0,0,0,4029,863,7
881,"Win Arathi Basin with a score of 1600 to 0.",0,0,4,0,0,0
882,"Arathi Basin Shutout",1,2,0,611,881,1
884,"Total 25-player raids entered",0,0,4,0,0,0
885,"25-man raids run",0,0,0,4989,884,1
887,"Defeat Onyxia in 10-player mode.",0,0,4,0,0,0
888,Onyxia,1,2,0,12558,887,1
890,"Defeat Onyxia in 25-player mode.",0,0,4,0,0,0
891,Onyxia,1,2,0,13345,890,1
893,"Gold spent on postage",0,0,4,0,0,0
894,"Gold spent on postage",0,8,0,3358,893,1
896,"Defeat the Azjol-Nerub bosses on Heroic Difficulty.",0,0,4,0,0,0
897,"Krik'thir the Gatewatcher",1,0,0,6848,896,1
898,Hadronox,1,0,0,6849,896,2
899,Anub'arak,1,0,0,5610,896,3
901,"Defeat the boss encounters in Halls of Stone.",0,0,4,0,0,0
902,"Maiden of Grief",1,0,0,5452,901,1
903,Krystallus,1,0,0,5453,901,3
904,"Sjonnir the Ironshaper",1,0,0,5454,901,4
905,"The Tribunal of Ages",1,0,0,6935,901,2
910,,0,0,4,0,0,0
911,Beth'tilac,1,2,0,18048,910,1
912,Beth'tilac,1,2,0,18049,910,2
914,"Get 30 Honorable Kills in a single battle in any battleground.",1,0,8,0,0,0
915,"30 hks in wsg",30,3,0,1823,914,3
916,"30 hks in arathi",30,3,0,1820,914,0
917,"30 hks in eots",30,3,0,1822,914,2
918,"30 hks in av",30,3,0,1821,914,1
919,"30 hks in ioc",30,3,0,12579,914,4
921,"Mage Portals taken",0,0,5,0,0,0
922,"Portal to Dalaran",0,0,0,4993,921,1
923,"Portal to Exodar",0,0,0,4995,921,3
924,"Portal to Shattrath",0,0,0,4996,921,4
925,"Portal to Ironforge",0,0,0,4997,921,5
926,"Portal to Silvermoon",0,0,0,4999,921,7
927,"Portal to Stonard",0,0,0,5000,921,8
928,"Portal to Stormwind",0,0,0,5001,921,9
929,"Portal to Theramore",0,0,0,5002,921,10
930,"Portal to Thunder Bluff",0,0,0,5003,921,11
931,"Portal to Undercity",0,0,0,5004,921,12
932,"Portal to Darnassus",0,0,0,4994,921,2
933,"Portal to Shattrath",0,0,0,4992,921,0
934,"Portal to Orgrimmar",0,0,0,4998,921,6
936,"Defeat Warchief Kargath Bladefist on Heroic Difficulty.",1,0,8,0,0,0
937,"Imprisoned in the Citadel",1,2,0,4487,936,2
938,"Trial of the Naaru: Mercy",1,2,0,4489,936,4
939,"Warchief Kargath Bladefist",1,2,0,3719,936,1
940,"Imprisoned in the Citadel",1,2,0,4488,936,3
942,"Reach level 40.",0,0,4,0,0,0
943,"Reach level 40",40,2,0,5212,942,1
945,"Ring of Trials matches",0,0,4,0,0,0
946,"Ring of Trials matches",0,0,0,5730,945,1
948,"Receive 50 Coins of Ancestry.",0,0,4,0,0,0
949,"Receive 50 Coins of Ancestry",50,1,0,472,948,1
951,"Defeat Sapphiron in Naxxramas in 25-player mode.",0,0,4,0,0,0
952,Sapphiron,1,2,0,5135,951,1
954,"Defeat Kel'Thuzad in Naxxramas in 25-player mode.",0,0,4,0,0,0
955,Kel'Thuzad,1,2,0,5136,954,1
957,"Defeat Omor the Unscarred.",1,0,8,0,0,0
958,"Omor the Unscarred",1,2,0,18536,957,1
959,"Weaken the Ramparts",1,2,0,4462,957,3
960,"Weaken the Ramparts",1,2,0,4461,957,2
962,"Defeat Keli'dan the Breaker.",0,0,4,0,0,0
963,"Keli'dan the Breaker",1,2,0,3239,962,1
965,"Anub'arak kills (Azjol-Nerub)",0,0,4,0,0,0
966,Anub'arak,1,0,0,3643,965,1
968,"The Prophet Tharon'ja kills (Drak'Tharon Keep)",0,0,4,0,0,0
969,"The Prophet Tharon'ja",1,0,0,3651,968,1
970,"The Prophet Tharon'ja",1,0,0,9258,968,2
971,"The Prophet Tharon'ja",1,0,0,9259,968,3
973,"Battleground Honorable Kills",0,0,5,0,0,0
974,"Isle of Conquest",0,0,0,13260,973,5
975,"Arathi Basin",0,0,0,5499,973,0
976,"Alterac Valley",0,0,0,5500,973,1
977,"Warsong Gulch",0,0,0,5501,973,2
978,"Eye of the Storm",0,0,0,5502,973,3
979,"Strand of the Ancients",0,0,0,5503,973,4
980,"Twin Peaks",0,0,0,17412,973,6
981,"The Battle for Gilneas",0,0,0,24125,973,7
983,"Arena Honorable Kills",0,0,5,0,0,0
984,"Nagrand Arena Kills",0,0,0,9162,983,2
985,"Ruins of Lordaeron Arena Kills",0,0,0,9163,983,3
986,"Blade's Edge Arena Kills",0,0,0,8839,983,0
987,"The Ring of Valor Arena Kills",0,0,0,9164,983,4
988,"Dalaran Sewers Arena Kills",0,0,0,9161,983,1
990,"Do 300,000 damage or healing in a single battle in any battleground. The damage or healing must be done to a player.",1,0,8,0,0,0
991,"Do 300,000 Damage in Eye of the Storm",300000,3,0,2403,990,5
992,"Do more than 300,000 Damage in Alterac Valley",300000,3,0,2400,990,0
993,"300,000 healing in av",300000,3,0,3364,990,9
994,"300,000 healing in eots",300000,3,0,3366,990,11
995,"300,000 healing in ab",300000,3,0,3365,990,10
996,"300,000 healing in wsg",300000,3,0,3367,990,12
997,"Do 300,000 Damage in Warsong Gulch",300000,3,0,2402,990,4
998,"Do 300,000 Damage in Arathi Basin",300000,3,0,2401,990,3
999,"Do 300,000 Damage in Strand of the Ancients",300000,3,0,5076,990,6
1000,"300,000 healing in Isle of Conquest",300000,3,0,12378,990,14
1001,"Do 300,000 Damage in Isle of Conquest",300000,3,0,12379,990,7
1002,"300,000 healing in sota",300000,3,0,5077,990,13
1003,"300,000 healing in Twin Peaks",300000,3,0,16756,990,15
1004,"300,000 healing in Battle for Gilneas",300000,3,0,16757,990,16
1005,"Do more than 300,000 Damage in Twin Peaks",300000,3,0,16771,990,1
1006,"Do more than 300,000 Damage in Battle for Gilneas",300000,3,0,16772,990,2
1008,"Earned the title, ""Marshal"".",0,0,4,0,0,0
1009,Marshal,0,2,0,729,1008,1
1011,"Defeat the bosses in Halls of Lightning.",0,0,4,0,0,0
1012,"General Bjarngrim",1,0,0,5455,1011,1
1013,Ionar,1,0,0,5456,1011,2
1014,Loken,1,0,0,5458,1011,4
1015,Volkhan,1,0,0,5457,1011,3
1017,"Complete 1000 quests.",0,0,4,0,0,0
1018,,1000,1,0,3631,1017,0
1020,"Owner of the Wrath of the Lich King's Collector's Edition Frost Wyrm Whelp pet.",1,0,8,0,0,0
1021,"Frosty's Collar",1,2,0,592,1020,0
1022,Frosty,0,2,0,6156,1020,1
1024,"Kill 50 enemy players in any of your home cities.",50,0,5,0,0,0
1025,Orgrimmar,50,3,0,5031,1024,1
1026,"Hunter Rise",50,3,0,5036,1024,6
1027,"Shepherd's Gate",50,3,0,5033,1024,3
1028,"Thunder Bluff",50,3,0,5034,1024,4
1029,"Spirit Rise",50,3,0,5037,1024,7
1030,"The Pools of Vision",50,3,0,5038,1024,8
1031,Undercity,50,3,0,5039,1024,9
1032,"Elder Rise",50,3,0,5035,1024,5
1033,"Silvermoon City",50,3,0,5032,1024,2
1035,"Defeat Exarch Maladaar.",1,0,8,0,0,0
1036,Auchindoun...,1,2,0,4465,1035,2
1037,"Everything Will Be Alright",1,2,0,4466,1035,3
1038,"Exarch Maladaar",1,2,0,3244,1035,1
1040,"Defeat Quagmirran on Heroic Difficulty.",0,0,4,0,0,0
1041,Quagmirran,1,2,0,3711,1040,1
1043,"Proud owner of the Big Blizzard Bear from the 2008 BlizzCon.",1,0,8,0,0,0
1044,"Big Blizzard Bear",1,2,0,6974,1043,1
1045,"Big Blizzard Bear",0,2,0,6975,1043,2
1047,"Complete the arena achievements listed below.",0,0,4,0,0,0
1048,"Last Man Standing",0,0,0,3496,1047,8
1049,"World Wide Winner",0,0,0,3488,1047,1
1050,"Hotter Streak",0,0,0,3494,1047,7
1051,"Brutally Dedicated",0,0,0,3489,1047,2
1052,"High Five: 2200",0,0,0,3492,1047,5
1053,"Hot Streak",0,0,0,3493,1047,6
1054,"Three's Company: 2200",0,0,0,3491,1047,4
1055,"Just the Two of Us: 2200",0,0,0,3490,1047,3
1057,"Complete the battleground achievements listed below.",0,0,4,0,0,0
1058,"Master of Arathi Basin",0,0,0,227,1057,1
1059,"Master of Strand of the Ancients",0,0,0,7640,1057,4
1060,"Master of Eye of the Storm",0,0,0,3503,1057,3
1061,"Master of Alterac Valley",0,0,0,226,1057,0
1062,"Master of Warsong Gulch",0,0,0,229,1057,2
1064,"Deaths in Arathi Basin",0,0,4,0,0,0
1065,"Arathi Basin Deaths",0,0,0,110,1064,1
1067,"Highest Inscription skill",0,0,4,0,0,0
1068,"Inscription skill",525,1,0,5716,1067,1
1070,"Highest Skinning skill",0,0,4,0,0,0
1071,"Skinning skill",525,1,0,5720,1070,1
1073,"Highest Engineering skill",0,0,4,0,0,0
1074,"Engineering skill",525,1,0,5722,1073,1
1076,"Take 50 flags in Arathi Basin.",0,0,4,0,0,0
1077,"Take 50 flags in Arathi Basin",50,1,0,308,1076,1
1079,"Win Arathi Basin in 6 minutes.",0,0,4,0,0,0
1080,"Win in 6 minutes",1,2,0,1237,1079,0
1082,"Defeat the bosses of The Arachnid Quarter of Naxxramas in 10-player mode.",0,0,4,0,0,0
1083,Anub'Rekhan,1,0,0,5100,1082,1
1084,Maexxna,1,0,0,5102,1082,3
1085,"Grand Widow Faerlina",1,0,0,6430,1082,2
1087,"Complete the Kalimdor, Eastern Kingdoms and Outland Tricks and Treats achievements.",0,0,4,0,0,0
1088,"Tricks and Treats of Eastern Kingdoms",0,0,0,2226,29050,0
1089,"Tricks and Treats of Outland",0,0,0,2227,29054,0
1090,"Tricks and Treats of Kalimdor",0,0,0,2225,29052,0
1092,"Receive a handful of treats from one of the Candy Buckets located in an inn.",0,0,4,0,0,0
1093,"Handful of Treats",1,2,0,2231,1092,1
1095,"Kill Representatives Moira Thaurissan, Muradin Bronzebeard and Falstad Wildhammer.",0,0,4,0,0,0
1096,,1,2,0,489,1095,1
1097,,1,2,0,16083,1095,2
1098,,1,2,0,16084,1095,3
1100,"Explore Loch Modan, revealing the covered areas of the world map.",0,0,4,0,0,0
1101,"Grizzlepaw Ridge",1,0,0,1181,1100,8
1102,"Mo'grosh Stronghold",1,0,0,1175,1100,3
1103,"The Loch",1,0,0,1176,1100,1
1104,Thelsamar,1,0,0,1182,1100,9
1105,"Stonesplinter Valley",1,0,0,1183,1100,10
1106,"Valley of Kings",1,0,0,1184,1100,11
1107,"North Gate Pass",1,0,0,1178,1100,5
1108,"The Farstrider Lodge",1,0,0,1179,1100,6
1109,"Ironband's Excavation Site",1,0,0,1180,1100,7
1110,"Stonewrought Dam",1,0,0,1174,1100,2
1111,"Silver Stream Mine",1,0,0,1177,1100,4
1116,"Defeat Yan-Zhu the Uncasked in Stormstout Brewery.",0,0,4,0,0,0
1117,"Yan-Zhu the Uncasked",1,2,0,19108,1116,1
1119,"Proud owner of Tyrael's Hilt from the 2008 World Wide Invitational in Paris, France.",1,0,8,0,0,0
1120,"Tyrael's Hilt",1,2,0,2430,1119,1
1121,Tyrael,0,2,0,6158,1119,2
1123,"Total Honorable Kills",0,0,4,0,0,0
1124,"Honorable Kills",0,0,0,13253,1123,1
1126,"Obtain the Merciless Nether Drake from Arena Season 2 of The Burning Crusade.",1,0,8,0,0,0
1127,"Merciless Nether Drake",1,2,0,1868,1126,1
1128,"Merciless Nether Drake",0,2,0,6168,1126,2
1130,"Learn the journeyman riding skill.",0,0,4,0,0,0
1131,"Journeyman Riding",2,2,0,1872,1130,1
1133,"Learn the expert riding skill.",0,0,4,0,0,0
1134,"Expert Riding",3,2,0,1872,1133,1
1136,"Learn the artisan riding skill.",0,0,4,0,0,0
1137,"Artisan Riding",4,2,0,1872,1136,1
1139,"Earn exalted status with the Shattered Sun Offensive.",0,0,4,0,0,0
1140,"Exalted with Shattered Sun Offensive",42000,2,0,4761,1139,1
1142,"Earn exalted status with The Mag'har.",0,0,4,0,0,0
1143,"Exalted with The Mag'har",42000,2,0,5321,1142,1
1145,"Deaths in Naxxramas",0,0,4,0,0,0
1146,"Deaths in Naxxramas",0,0,0,943,1145,1
1148,"Defeat Warlord Kalithresh.",1,0,8,0,0,0
1149,"Warlord Kalithresh",1,2,0,3248,1148,1
1150,"Trial of the Naaru: Strength",1,2,0,4474,1148,3
1151,"The Warlord's Hideout",1,2,0,4473,1148,2
1153,"Defend 3 bases in a single Arathi Basin battle.",0,0,4,0,0,0
1154,"Defend 3 Bases",3,2,0,3372,1153,1
1159,"Total kills",0,0,5,0,0,0
1160,"Honorable Kills",0,0,0,13253,1159,2
1161,"Total NPC kills",0,0,0,4944,1159,1
1163,"Professions learned",1,0,7,0,0,0
1164,Mining,1,0,0,5559,1163,9
1165,Tailoring,1,0,0,5561,1163,11
1166,Engineering,1,0,0,5554,1163,4
1167,Herbalism,1,0,0,5555,1163,5
1168,Alchemy,1,0,0,5551,1163,1
1169,Blacksmithing,1,0,0,5552,1163,2
1170,Enchanting,1,0,0,5553,1163,3
1171,Leatherworking,1,0,0,5558,1163,8
1172,Skinning,1,0,0,5560,1163,10
1173,Inscription,1,0,0,5556,1163,6
1174,Jewelcrafting,1,0,0,5557,1163,7
1176,"Professions at maximum skill",600,0,8,0,0,0
1177,Inscription,700,0,0,5716,1176,4
1178,Alchemy,700,0,0,5565,1176,0
1179,Blacksmithing,700,0,0,5566,1176,2
1180,Enchanting,700,0,0,5567,1176,5
