Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Erreicht auf Stufe 80 eine persönliche Wertung von 1.550 in der 2v2-Sparte der Arena.","Nur wir Zwei: 1.550",,399,-1,-1,0,165,0,10,0,6,236323,140616,0
"Erreicht auf Stufe 80 eine persönliche Wertung von 1.750 in der 2v2-Sparte der Arena.","Nur wir Zwei: 1.750",,400,-1,-1,399,165,0,10,0,7,236326,140618,0
"Erreicht auf Stufe 80 eine persönliche Wertung von 2.000 in der 2v2-Sparte der Arena.","Nur wir Zwei: 2.000",,401,-1,-1,400,165,0,10,0,8,236327,140620,0
"Erreicht auf Stufe 80 eine persönliche Wertung von 1.550 in der 3v3-Sparte der Arena.","Dreierbande: 1.550",,402,-1,-1,0,165,0,10,0,10,236330,140624,0
"Erreicht auf Stufe 80 eine persönliche Wertung von 1.750 in der 3v3-Sparte der Arena.","Dreierbande: 1.750",,403,-1,-1,402,165,0,10,0,11,236333,140626,0
"Erreicht auf Stufe 80 eine persönliche Wertung von 2.000 in der 5v5-Sparte der Arena.","Gib mir Fünf: 2.000",,404,-1,-1,407,165,0,10,0,16,236341,140636,0
"Erreicht auf Stufe 80 eine persönliche Wertung von 2.000 in der 3v3-Sparte der Arena.","Dreierbande: 2.000",,405,-1,-1,403,165,0,10,0,12,236334,140628,0
"Erreicht auf Stufe 80 eine persönliche Wertung von 1.550 in der 5v5-Sparte der Arena.","Gib mir Fünf: 1.550",,406,-1,-1,0,165,0,10,0,14,236337,140632,0
"Erreicht auf Stufe 80 eine persönliche Wertung von 1.750 in der 5v5-Sparte der Arena.","Gib mir Fünf: 1.750",,407,-1,-1,406,165,0,10,0,15,236340,140634,0
"Gewinnt auf Stufe 80 zehn gewertete Kämpfe in Folge.",Siegesserie,,408,-1,-1,0,165,0,10,0,18,135805,128706,0
"Seid der einzige Überlebende am Ende eines gewerteten 5v5-Kampfes auf Stufe 80.","Last Man Standing",,409,-1,-1,0,165,0,10,0,20,135981,0,0
"Stolzer Besitzer von Murky von der BlizzCon in Anaheim, Kalifornien (2005).",Murky,,411,-1,-1,0,81,1,0,0,80,132834,125487,0
"Stolzer Besitzer des Murloc-Kostüms von der BlizzCon in Anaheim, Kalifornien (2007).",Murloc-Kostüm,,412,-1,-1,0,81,1,0,0,81,134169,121958,0
"Stolzer Besitzer von Tyraels Schwertgriff vom World Wide Invitational in Paris, Frankreich (2008).","Tyraels Schwertgriff",,414,-1,-1,0,81,1,0,0,84,135277,123634,0
"Stolzer Besitzer des Großen Blizzardbären von der BlizzCon (2008).","Großer Blizzardbär",,415,-1,-1,0,81,1,0,0,82,298586,124809,0
"Die Tore von Ahn'Qiraj geöffnet.",Skarabäuslord,,416,-1,-1,0,81,0,0,0,158,236829,124093,0
"Den Titel 'Erbarmungsloser Gladiator' errungen.","Erbarmungsloser Gladiator","Bonustitel: Erbarmungslose(r) Gladiator(in)",418,-1,-1,0,81,0,0,0,151,236534,123064,0
"Den Titel 'Rachsüchtiger Gladiator' errungen.","Rachsüchtiger Gladiator","Bonustitel: Rachsüchtige(r) Gladiator(in)",419,-1,-1,0,81,0,0,0,152,236535,124585,0
"Den Titel 'Brutaler Gladiator' errungen.","Brutaler Gladiator","Bonustitel: Brutale(r) Gladiator(in)",420,-1,-1,0,81,0,0,0,153,236536,126681,0
"Erhaltet einen roten Qirajiresonanzkristall.","Warum? Weil er rot ist!",,424,-1,-1,0,81,1,0,0,142,134396,127169,0
"Träger von Atiesh, Hohestab des Wächters.","Atiesh, Hohestab des Wächters",,425,-1,-1,0,81,1,0,0,145,135226,123975,0
"Träger eines Sets der Kriegsgleven von Azzinoth.","Kriegsgleven von Azzinoth",,426,-1,-1,0,81,0,0,0,146,135561,123221,0
"Träger von Donnerzorn, Gesegnete Klinge des Windsuchers.","Donnerzorn, Gesegnete Klinge des Windsuchers",,428,-1,-1,0,81,0,0,0,144,135349,127171,0
"Träger von Sulfuras, Hand von Ragnaros.","Sulfuras, Hand von Ragnaros",,429,-1,-1,0,81,0,0,0,143,133066,123053,0
"Besitzer des Kriegsbären der Amani.","Kriegsbär der Amani",,430,-1,-1,0,81,1,0,0,141,132117,121457,0
"Den Titel ""Hand von A'dal"" erhalten.","Hand von A'dal",,431,-1,-1,0,81,0,0,0,114,133502,124694,0
"Den Titel ""Champion der Naaru"" erhalten.","Champion der Naaru",,432,-1,-1,0,81,0,0,0,113,133531,123867,0
"Den Titel ""Großmarschall"" erhalten.",Großmarschall,,433,-1,1,0,81,0,0,0,112,236590,122142,0
"Den Titel ""Feldmarschall"" erhalten.",Feldmarschall,,434,-1,1,0,81,0,0,0,111,236589,121881,0
"Den Titel ""Rittmeister(in)"" erhalten.",Rittmeister(in),,435,-1,1,0,81,0,0,0,109,236587,124021,0
"Den Titel ""Feldkommandant(in)"" erhalten.",Feldkommandant(in),,436,-1,1,0,81,0,0,0,108,236586,122144,0
"Den Titel ""Ritter der Allianz"" erhalten.","Ritter der Allianz",,437,-1,1,0,81,0,0,0,107,236585,126184,0
"Den Titel ""Kürassier"" erhalten.",Kürassier,,438,-1,1,0,81,0,0,0,106,236584,123119,0
"Den Titel ""Leutnant"" erhalten.",Leutnant,,439,-1,1,0,81,0,0,0,104,236582,122146,0
"Den Titel ""Fähnrich"" erhalten.",Fähnrich,,440,-1,1,0,81,0,0,0,103,236581,122148,0
"Den Titel ""Feldwebel"" erhalten.",Feldwebel,,441,-1,1,0,81,0,0,0,102,236580,123870,0
"Den Titel ""Gefreite(r)"" erhalten.",Gefreite(r),,442,-1,1,0,81,0,0,0,99,236577,124411,0
"Den Titel ""Oberste(r) Kriegsfürst(in)"" erhalten.","Oberste(r) Kriegsfürst(in)",,443,-1,0,0,81,0,0,0,98,236625,122150,0
"Den Titel ""Sturmreiter(in)"" erhalten.",Sturmreiter(in),,444,-1,0,0,81,0,0,0,95,236622,121883,0
"Den Titel ""Kriegsherr(in)"" erhalten.",Kriegsherr(in),,446,-1,0,0,81,0,0,0,96,236623,122012,0
"Den Titel ""Feldherr(in)"" erhalten.",Feldherr(in),,447,-1,0,0,81,0,0,0,94,236621,126182,0
"Den Titel ""Klinge der Horde"" erhalten.","Klinge der Horde",,448,-1,0,0,81,0,0,0,93,236620,122152,0
"Den Titel ""Blutgardist(in)"" erhalten.",Blutgardist(in),,449,-1,0,0,81,0,0,0,91,236618,126784,0
"Den Titel ""Schlachtrufer(in)"" erhalten.",Schlachtrufer(in),,450,-1,0,0,81,0,0,0,88,236615,126054,0
"Den Titel ""Steingardist(in)"" erhalten.",Steingardist(in),,451,-1,0,0,81,0,0,0,90,236617,122246,0
"Den Titel ""Rottenmeister(in)"" erhalten.",Rottenmeister(in),,452,-1,0,0,81,0,0,0,89,236616,123307,0
"Den Titel ""Waffenträger(in)"" erhalten.",Waffenträger(in),,453,-1,0,0,81,0,0,0,87,236614,127363,0
"Den Titel ""Späher(in)"" erhalten.",Späher(in),,454,-1,0,0,81,0,0,0,85,236612,126186,0
"An der ersten Vernichtung von Sartharion dem Onyxwächter im 25-Spieler-Modus auf dem Realm teilgenommen.","Erster Obsidianvernichter des Realms!","Bonustitel: Obsidianvernichter",456,615,-1,0,81,0,0,768,67,236471,128497,0
"Erste Person des Realms, die Stufe 80 erreicht hat.","Erster Stufe-80-Charakter des Realms!",,457,-1,-1,0,81,0,0,256,1,236569,123219,0
"Erster Schurke des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Schurke des Realms!",,458,-1,-1,0,81,0,0,256,34,135428,124757,0
"Erster Krieger des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Krieger des Realms!",,459,-1,-1,0,81,0,0,256,32,135328,124207,0
"Erster Magier des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Magier des Realms!",,460,-1,-1,0,81,0,0,256,30,135150,125490,0
"Erster Todesritter des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Todesritter des Realms!",,461,-1,-1,0,81,0,0,256,28,135771,121641,0
"Erster Jäger des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Jäger des Realms!",,462,-1,-1,0,81,0,0,256,25,135495,123872,0
"Erster Hexenmeister des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Hexenmeister des Realms!",,463,-1,-1,0,81,0,0,256,24,136020,121901,0
"Erster Priester des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Priester des Realms!",,464,-1,-1,0,81,0,0,256,22,135167,122124,0
"Erster Paladin des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Paladin des Realms!",,465,-1,-1,0,81,0,0,256,20,132325,122248,0
"Erster Druide des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Druide des Realms!",,466,-1,-1,0,81,0,0,256,18,132136,122140,0
"Erster Schamane des Realms, der Stufe 80 erreicht hat.","Erster Stufe-80-Schamane des Realms!",,467,-1,-1,0,81,0,0,256,15,136012,122167,0
"Den Titel ""Grunzer(in)"" erhalten.",Grunzer(in),,468,-1,0,0,81,0,0,0,86,236613,123073,0
"Den Titel ""Zornbringer(in)"" erhalten.",Zornbringer(in),,469,-1,0,0,81,0,0,0,92,236619,123499,0
"Den Titel ""Fußknecht"" erhalten.",Fußknecht,,470,-1,1,0,81,0,0,0,100,236578,123237,0
"Den Titel ""Landsknecht"" erhalten.",Landsknecht,,471,-1,1,0,81,0,0,0,101,236579,121885,0
"Den Titel ""Hauptmann"" erhalten.",Hauptmann,,472,-1,1,0,81,0,0,0,105,236583,125510,0
"Den Titel ""Marschall"" erhalten.",Marschall,,473,-1,1,0,81,0,0,0,110,236588,127019,0
"Bezwingt die Bosse der Burg Utgarde.","Burg Utgarde",,477,574,-1,0,14806,0,10,0,1,236528,122173,0
"Bezwingt die Bosse des Nexus.","Der Nexus",,478,576,-1,0,14806,0,10,0,2,236498,124088,0
"Bezwingt die Bosse in den Höhlen der Zeit: Stratholme.","Das Ausmerzen von Stratholme",,479,595,-1,0,14806,0,10,0,12,236478,123239,0
"Bezwingt die Bosse in Azjol-Nerub.",Azjol-Nerub,,480,601,-1,0,14806,0,10,0,3,236468,121643,0
"Bezwingt die Bosse in Ahn'kahet: Das Alte Königreich.","Ahn'kahet: Das Alte Königreich",,481,619,-1,0,14806,0,10,0,4,236463,125555,0
"Bezwingt die Bosse in der Feste Drak'Tharon.","Feste Drak'Tharon",,482,600,-1,0,14806,0,10,0,5,250122,122135,0
"Bezwingt Cyanigosa in der Violetten Festung.","Die Violette Festung",,483,608,-1,0,14806,0,10,0,6,236513,123244,0
"Bezwingt die Bosse in Gundrak.",Gundrak,,484,604,-1,0,14806,0,10,0,7,236488,123246,0
"Bezwingt die Bosse in den Hallen des Steins.","Hallen des Steins",,485,599,-1,0,14806,0,10,0,8,236518,122130,0
"Bezwingt die Bosse in den Hallen der Blitze.","Die Hallen der Blitze",,486,602,-1,0,14806,0,10,0,9,236523,127021,0
"Bezwingt die Bosse im Oculus.","Das Oculus",,487,578,-1,0,14806,0,10,0,10,236503,121647,0
"Bezwingt die Bosse in Turm Utgarde.","Turm Utgarde",,488,575,-1,0,14806,0,10,0,11,236533,125322,0
"Bezwingt die Bosse in Burg Utgarde auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Burg Utgarde",,489,574,-1,0,14921,0,10,0,1,236527,123526,0
"Bezwingt die Nexusbosse auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Der Nexus",,490,576,-1,0,14921,0,10,0,2,236497,125565,0
"Bezwingt die Bosse von Azjol-Nerub auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Azjol-Nerub",,491,601,-1,0,14921,0,10,0,3,236467,122126,0
"Bezwingt die Bosse von Ahn'kahet: Das Alte Königreich auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Ahn'kahet: Das Alte Königreich",,492,619,-1,0,14921,0,10,0,4,236462,132666,0
"Bezwingt die Bosse der Feste Drak'Tharon auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Feste Drak'Tharon",,493,600,-1,0,14921,0,10,0,5,250121,126792,0
"Bezwingt Cyanigosa in der Violetten Festung auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Die Violette Festung",,494,608,-1,0,14921,0,10,0,6,236512,123293,0
"Bezwingt die Bosse in Gundrak auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Gundrak",,495,604,-1,0,14921,0,10,0,7,236487,128903,0
"Bezwingt die Bosse der Hallen des Steins auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Hallen des Steins",,496,599,-1,0,14921,0,10,0,8,236517,124016,0
"Bezwingt die Bosse der Hallen der Blitze auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Hallen der Blitze",,497,602,-1,0,14921,0,10,0,9,236522,121636,0
"Bezwingt die Bosse des Oculus auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Das Oculus",,498,578,-1,0,14921,0,10,0,10,236502,122197,0
"Bezwingt die Bosse im Turm Utgarde auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Turm Utgarde",,499,575,-1,0,14921,0,10,0,11,236532,121652,0
"Bezwingt die Stratholme-Bosse in den Höhlen der Zeit auf dem Schwierigkeitsgrad 'Heroisch'.","Heroisch: Das Ausmerzen von Stratholme",,500,595,-1,0,14921,0,10,0,12,236477,125263,0
"Schließt 50 Quests ab.","50 Quests abgeschlossen",,503,-1,-1,0,96,0,10,0,1,236664,127925,0
"Schließt 100 Quests ab.","100 Quests abgeschlossen",,504,-1,-1,503,96,0,10,0,2,236665,123251,0
"Schließt 250 Quests ab.","250 Quests abgeschlossen",,505,-1,-1,504,96,0,10,0,3,236666,126056,0
"Schließt 500 Quests ab.","500 Quests abgeschlossen",,506,-1,-1,505,96,0,10,0,4,236667,125387,0
"Schließt 1.000 Quests ab.","1.000 Quests abgeschlossen",,507,-1,-1,506,96,0,10,0,5,236668,127026,0
"Schließt 1.500 Quests ab.","1.500 Quests abgeschlossen",,508,-1,-1,507,96,0,10,0,6,236669,123253,0
"Erringt 10.000 ehrenhafte Siege.","10.000 ehrenhafte Siege",,509,-1,-1,512,95,0,10,0,6,236655,124367,0
"Erringt 5.000 ehrenhafte Siege.","5.000 ehrenhafte Siege",,512,-1,-1,516,95,0,10,0,5,236652,126288,0
"Erringt 100 ehrenhafte Siege.","100 ehrenhafte Siege",,513,-1,-1,238,95,0,10,0,2,236648,122866,0
"Erringt 500 ehrenhafte Siege.","500 ehrenhafte Siege",,515,-1,-1,513,95,0,10,0,3,236649,123255,0
"Erringt 1.000 ehrenhafte Siege.","1.000 ehrenhafte Siege",,516,-1,-1,515,95,0,10,0,4,236650,124987,0
"Erreicht bei 30 Fraktionen einen ehrfürchtigen Ruf.","30 ehrfürchtige Fraktionen",,518,-1,-1,519,201,0,10,0,7,236686,125986,0
"Erreicht bei 25 Fraktionen einen ehrfürchtigen Ruf.","25 ehrfürchtige Fraktionen",,519,-1,-1,520,201,0,10,0,6,236685,125919,0
"Erreicht bei 20 Fraktionen einen ehrfürchtigen Ruf.","20 ehrfürchtige Fraktionen",,520,-1,-1,521,201,0,10,0,5,236684,123257,0
"Erreicht bei 15 Fraktionen einen ehrfürchtigen Ruf.","15 ehrfürchtige Fraktionen",,521,-1,-1,524,201,0,10,0,4,236683,121899,0
"Erreicht einen ehrfürchtigen Ruf.","Jemand mag mich!",,522,-1,-1,0,201,0,10,0,1,236681,123020,0
"Erreicht bei 5 Fraktionen einen ehrfürchtigen Ruf.","5 ehrfürchtige Fraktionen",,523,-1,-1,522,201,0,10,0,2,236681,127284,0
"Erreicht bei 10 Fraktionen einen ehrfürchtigen Ruf.","10 ehrfürchtige Fraktionen",,524,-1,-1,523,201,0,10,0,3,236682,123022,0
"Schwerster erlittener Treffer","Schwerster erlittener Treffer",,527,-1,-1,0,141,0,0,1,2,136243,123259,0
"Erlittener Schaden insgesamt","Erlittener Schaden insgesamt",,528,-1,-1,0,141,0,0,1,4,136243,123708,0
"Höchste Anzahl Fraktionen auf Wohlwollend oder höher","Höchste Anzahl Fraktionen auf Wohlwollend oder höher",,529,-1,-1,0,147,0,0,1,3,136243,124413,0
"Besucht einen Barbier und lasst Euch die Haare schneiden.","Rasur und Haarschnitt",,545,-1,-1,0,92,0,10,0,22,133801,123335,0
"Kauft 7 zusätzliche Bankplätze.","Sicher angelegt",,546,-1,-1,0,92,0,10,0,11,132594,127038,0
"Schließt die Quests in Drachenöde bis hin zu und inklusive der 'Rückkehr nach Angrathar' ab.","Veteran der Pforte des Zorns",,547,-1,-1,0,14863,1,10,0,14,236797,126885,0
"Legt an jedem Platz einen epischen Gegenstand an, der eine Mindeststufe von 213 hat.",Episch,,556,-1,-1,0,92,0,25,0,31,132885,127837,0
"Legt in jedem Platz einen Gegenstand von überragender Qualität an, der eine Mindeststufe von 187 hat.",Überlegen,,557,-1,-1,0,92,0,10,0,32,135865,126691,0
"Gewinnt einen Wurf für Gier bei einem Gegenstand überragender Qualität oder einem besseren Gegenstand mit einer höheren Stufe als 185, indem Ihr eine 100 würfelt.",Habgierig,,558,-1,-1,0,92,0,10,0,33,133787,121903,0
"Gewinnt einen Wurf für Bedarf für einen überlegenen oder besseren Gegenstand mit einer Stufe über 185, indem Ihr eine 100 würfelt.",Bedürftig,,559,-1,-1,0,92,0,10,0,34,133784,123912,0
"Angelt Euch Gahz'ranka in Zul'Gurub mithilfe des Matschstinkerköders.","Der tödlichste Fang",,560,-1,-1,0,171,0,10,0,14,134169,126892,0
"Wahret den Glauben an die Leitsätze D.E.H.T.A.s, indem Ihr alle Quests bis hin zu und inklusive der 'Ermordung des Harold Fährten' abschließt.","D.E.H.T.A's kleines Ärgernis",,561,-1,-1,0,14863,0,10,0,13,236732,127123,0
"Bezwingt die Bosse im Arachnidenviertel von Naxxramas im 10-Spieler-Modus.","Das Arachnidenviertel (10 Spieler)",,562,533,-1,0,14922,0,10,0,3,135442,124010,0
"Bezwingt die Bosse im Arachnidenviertel von Naxxramas im 25-Spieler-Modus.","Das Arachnidenviertel (25 Spieler)",,563,533,-1,0,14923,0,10,0,3,135442,122226,0
"Bezwingt die Bosse im Konstruktviertel von Naxxramas im 10-Spieler-Modus.","Das Konstruktviertel (10 Spieler)",,564,533,-1,0,14922,0,10,0,4,236271,127757,0
"Bezwingt die Bosse im Konstruktviertel von Naxxramas im 25-Spieler-Modus","Das Konstruktviertel (25 Spieler)",,565,533,-1,0,14923,0,10,0,4,236271,121657,0
"Bezwingt die Bosse im Seuchenviertel von Naxxramas im 10-Spieler-Modus.","Das Seuchenviertel (10 Spieler)",,566,533,-1,0,14922,0,10,0,5,133781,126637,0
"Bezwingt die Bosse im Seuchenviertel von Naxxramas im 25-Spieler-Modus.","Das Seuchenviertel (25 Spieler)",,567,533,-1,0,14923,0,10,0,5,133781,123024,0
"Bezwingt die Bosse im Militärviertel von Naxxramas im 10-Spieler-Modus","Das Militärviertel (10 Spieler)",,568,533,-1,0,14922,0,10,0,6,135771,123287,0
"Bezwingt die Bosse im Militärviertel von Naxxramas im 25-Spieler-Modus.","Das Militärviertel (25 Spieler)",,569,533,-1,0,14923,0,10,0,6,135771,127459,0
"Bezwingt Saphiron in Naxxramas im 10-Spieler-Modus.","Saphirons Ableben (10 Spieler)",,572,533,-1,0,14922,0,10,0,7,134155,127028,0
"Bezwingt Saphiron in Naxxramas im 25-Spieler-Modus.","Saphirons Ableben (25 Spieler)",,573,533,-1,0,14923,0,10,0,7,134155,124415,0
"Bezwingt Kel'Thuzad in Naxxramas im 10-Spieler-Modus.","Kel'Thuzads Niederlage (10 Spieler)",,574,533,-1,0,14922,0,10,0,8,135444,125896,0
"Bezwingt Kel'Thuzad in Naxxramas im 25-Spieler-Modus.","Kel'Thuzads Niederlage (25 Spieler)",,575,533,-1,0,14923,0,10,0,8,135444,124417,0
"Bezwingt jeden Boss in Naxxramas im 10-Spieler-Modus.","Der Fall Naxxramas' (10 Spieler)",,576,-1,-1,0,14922,0,25,0,9,236493,133339,0
"Bezwingt jeden Boss in Naxxramas im 25-Spieler-Modus.","Der Fall Naxxramas' (25 Spieler)",,577,-1,-1,0,14923,0,50,0,9,236490,132401,0
"Bezwingt die Bosse von Naxxramas mit weniger als 9 Leuten in der Zone im 10-Spieler-Modus.","Der harte Kern (10 Spieler)",,578,533,-1,0,14922,0,25,0,10,136187,126024,0
"Bezwingt die Bosse von Naxxramas mit weniger als 21 Leuten in der Zone im 25-Spieler-Modus.","Der harte Kern (25 Spieler)",,579,533,-1,0,14923,0,50,0,10,136187,126039,0
"Greift in einer einzigen Alteractalschlacht einen Friedhof an, verteidigt ihn, greift dann einen Turm an und verteidigt ihn, und tötet jemanden im Feld des Kampfes.","Held des Alteractals",,582,30,-1,0,14801,0,20,0,13,135919,127927,0
"Erobert und verteidigt 2 Basen in einer einzigen Schlacht im Arathibecken.","Held des Arathibeckens",,583,529,-1,0,14802,0,20,0,14,236310,125560,0
"Erringt fünf ehrenhafte Siege an jeder Basis in einer einzigen Schlacht im Arathibecken.",Arathibecken-Attentäter,,584,529,-1,0,14802,0,20,0,15,132205,124989,0
"Im Auge des Sturms eroberte Flaggen","Im Auge des Sturms eroberte Flaggen",,585,-1,-1,0,153,0,0,1,19,136243,122209,0
"Verteidigte Flaggen in der Kriegshymnenschlucht","Verteidigte Flaggen in der Kriegshymnenschlucht",,586,-1,-1,0,153,0,0,1,21,136243,122211,0
"Erringt fünf ehrenhafte Siege an jeder Basis in einer einzigen Schlacht im Auge des Sturms.","Stürmischer Attentäter",,587,566,-1,0,14803,0,10,0,9,236154,127030,0
"Ehrenhafte Siege insgesamt","Ehrenhafte Siege insgesamt",,588,-1,-1,0,136,0,0,1,1,136243,123637,0
,"Höchste 5-Spieler-Teamwertung",,589,-1,-1,0,152,0,0,1,22,136243,122213,0
,"Höchste 3-Spieler-Teamwertung",,590,-1,-1,0,152,0,0,1,23,136243,123639,0
"Tode durch Vanndar Sturmlanze","Tode durch Vanndar Sturmlanze",,593,-1,0,0,124,0,0,1,7,136243,126860,0
"Tode durch Hogger","Tode durch Hogger",,594,-1,-1,0,126,0,0,1,2,136243,123805,0
,"Höchste persönliche 3-Spieler-Wertung",,595,-1,-1,0,152,0,0,1,20,136243,122215,0
,"Höchste persönliche 5-Spieler-Wertung",,596,-1,-1,0,152,0,0,1,19,136243,124172,0
"Erringt 5 ehrenhafte Siege über Allianzspieler in den unten aufgelisteten Städten.","Der Zorn der Horde",,603,-1,0,0,95,0,10,0,19,135445,124419,0
"Erringt 5 ehrenhafte Siege über Hordenspieler in den unten aufgelisteten Städten.","Der Zorn der Allianz",,604,-1,1,0,95,0,10,0,20,135438,124424,0
"Findet eine Münze der Urahnen.","Eine Münze der Urahnen",,605,-1,-1,0,160,0,10,0,1,133858,124587,0
"Erhaltet 5 Münzen der Urahnen.","5 Münzen der Urahnen",,606,-1,-1,605,160,0,10,0,2,133858,123658,0
"Findet 10 Münzen der Urahnen.","10 Münzen der Urahnen",,607,-1,-1,606,160,0,10,0,3,133858,122968,0
"Erhaltet 25 Münzen der Urahnen.","25 Münzen der Urahnen",,608,-1,-1,607,160,0,10,0,4,133858,123317,0
"Erhaltet 50 Münzen der Urahnen.","50 Münzen der Urahnen",,609,-1,-1,608,160,0,10,0,5,133858,123495,0
"Tötet Thrall.","Tod dem Kriegshäuptling!",,610,1,1,0,95,0,10,0,21,236554,121632,0
"Tötet Cairne Bluthuf.","Blutender Bluthuf",,611,1,1,0,95,0,10,0,22,236555,122970,0
"Tötet Fürstin Sylvanas Windläufer.","Nieder mit der dunklen Fürstin",,612,-1,1,0,95,0,10,0,23,236560,123470,0
"Tötet Lor'themar Theron.","In Quel'Thalas getötet",,613,530,1,0,95,0,10,0,24,236558,121634,0
"Tötet die Anführer der Horde.","Für die Allianz!","Belohnung: Schwarzer Kriegsbär",614,-1,1,0,95,0,20,0,25,132486,125578,0
"Tötet König Varian Wrynn.","Sturm auf Sturmwind",,615,0,0,0,95,0,10,0,26,236557,126196,0
"Tötet König Magni Bronzebart.","Tod dem König!",,616,0,0,0,95,0,10,0,27,236556,123100,0
"Tötet die Hohepriesterin Tyrande Wisperwind.","Von wegen unsterblich",,617,1,0,0,95,0,10,0,28,236561,123291,0
"Tötet den Propheten Velen.","Das Licht ausmachen",,618,530,0,0,95,0,10,0,29,236559,127755,0
"Tötet die Anführer der Allianz.","Für die Horde!","Belohnung: Schwarzer Kriegsbär",619,-1,0,0,95,0,20,0,30,132485,123539,0
"Legt einen Wappenrock an.",Repräsentant,,621,-1,-1,0,92,1,10,0,28,135026,123544,0
"Bezwingt Malygos im 10-Spieler-Modus.","Der Untergang des Spruchwirkers (10 Spieler)",,622,616,-1,0,14922,0,10,0,22,236504,125570,0
"Bezwingt Malygos im 25-Spieler-Modus.","Der Untergang des Spruchwirkers (25 Spieler)",,623,616,-1,0,14923,0,25,0,22,236505,123472,0
"Bezwingt Sartharion den Onyxwächter und die Zwielichtdrachen im 10-Spieler-Modus mit weniger als 9 Leuten.","Weniger ist mehr (10 Spieler)",,624,615,-1,0,14922,0,10,0,2,236472,123028,0
